0,1,2,3,4,,Total
0.505614298,0.612757155,0.505614298,0.612757155,0.505614298,,2.742357203
0.328186146,0.435329003,0.328186146,0.435329003,0.328186146,,1.855216445
0.331963271,0.472439461,0.331963271,0.472439461,0.331963271,,1.940768735
0.236996808,0.377472999,0.236996808,0.377472999,0.236996808,,1.465936423
0.194700621,0.335176811,0.194700621,0.335176811,0.194700621,,1.254455485
0.101242241,0.208385098,0.101242241,0.208385098,0.101242241,,0.72049692
0.000716487,0.107859345,0.000716487,0.107859345,0.000716487,,0.217868152
0.001325255,0.108468112,0.001325255,0.108468112,0.001325255,,0.220911988
0.001698817,0.108841674,0.001698817,0.108841674,0.001698817,,0.222779798
0.051249159,0.158392016,0.051249159,0.158392016,0.051249159,,0.47053151
0.09799722,0.171806744,0.09799722,0.171806744,0.04049722,,0.58010515
0.268045119,0.341854643,0.745453111,0.465107163,0.138878453,,1.95933849
0.50041898,0.607561837,0.983706019,0.678399252,0.311252313,,3.081338403
0.607338935,0.714481793,1.366120186,0.738168961,0.455672269,,3.881782144
0.618806345,0.65211853,1.183330102,0.65211853,0.43664234,,3.543015847
0.786661814,0.745156501,1.001743979,0.745156501,0.543013643,,3.821732438
0.951518454,0.905529011,0.815007477,0.905529011,0.631719487,,4.20930344
0.991345019,1.257987077,0.850224188,0.957367046,0.718557522,,4.775480853
1.049960875,1.614489512,0.977839121,1.084981978,0.812839121,,5.540110607
0.969441383,1.862172695,0.969441383,1.090354776,0.858608049,,5.750018286
0.937869462,1.989384988,0.937869462,1.172015324,0.852036129,,5.889175366
0.987043047,1.723986952,0.987043047,1.248916324,0.88537638,,5.83236575
0.954552635,1.696352305,0.954552635,1.294399247,0.916219302,,5.816076124
0.822511355,0.929654212,0.822511355,0.929654212,0.820844688,,4.325175823
0.600532335,0.707675193,0.600532335,0.707675193,0.600532335,,3.216947392
0.473014252,0.580157109,0.473014252,0.580157109,0.473014252,,2.579356975
0.378559708,0.519035898,0.378559708,0.519035898,0.378559708,,2.17375092
0.327259159,0.46773535,0.327259159,0.46773535,0.327259159,,1.917248178
0.23515667,0.375632861,0.23515667,0.375632861,0.23515667,,1.456735733
0.143310141,0.250452998,0.143310141,0.250452998,0.143310141,,0.930836418
0.102266077,0.209408934,0.102266077,0.209408934,0.102266077,,0.7256161
0.134942218,0.242085076,0.134942218,0.242085076,0.134942218,,0.888996807
0.143296305,0.250439162,0.143296305,0.250439162,0.143296305,,0.93076724
0.13648489,0.243627748,0.13648489,0.243627748,0.13648489,,0.896710167
0.237713064,0.311522588,0.237713064,0.311522588,0.180213064,,1.27868437
0.347046284,0.420855808,0.347046284,0.420855808,0.232046284,,1.76785047
0.564775098,0.671917955,0.655618415,0.685234788,0.358941765,,2.936488021
0.704309986,0.811452843,1.257529232,0.828709466,0.497643319,,4.099644846
0.780109601,0.833526042,1.190865267,0.833526042,0.537216518,,4.17524347
0.953803148,0.965393325,1.09237579,0.965393325,0.629083801,,4.606049389
1.007245798,0.964428553,0.874592089,0.964428553,0.670619029,,4.481314022
1.1311027,1.393717412,0.991502932,1.098645789,0.849836265,,5.464805098
1.138812201,1.683260675,1.069010375,1.176153233,0.901510375,,5.96874686
0.997146288,1.781671986,0.997146288,1.11549884,0.850479622,,5.741943025
0.925935671,1.869412847,0.925935671,1.144859051,0.807602338,,5.673745579
1.117964734,1.335458229,1.117964734,1.252130734,0.980464734,,5.803983166
0.968096699,1.619748218,0.968096699,1.274428258,0.915596699,,5.745966572
0.780734003,0.962051475,0.780734003,0.925853716,0.779067337,,4.228440535
0.648989663,0.756132521,0.648989663,0.756132521,0.648989663,,3.459234032
0.525947404,0.633090261,0.525947404,0.633090261,0.525947404,,2.844022735
0.381596627,0.522072817,0.381596627,0.522072817,0.381596627,,2.188935515
0.329638886,0.470115077,0.329638886,0.470115077,0.329638886,,1.929146813
0.238124411,0.378600602,0.238124411,0.378600602,0.238124411,,1.471574438
0.144181785,0.251324642,0.144181785,0.251324642,0.144181785,,0.93519464
0.103027036,0.210169894,0.103027036,0.210169894,0.103027036,,0.729420897
0.002086214,0.109229071,0.002086214,0.109229071,0.002086214,,0.224716785
0.002909433,0.110052291,0.002909433,0.110052291,0.002909433,,0.228832882
0.052833338,0.159976195,0.052833338,0.159976195,0.052833338,,0.478452403
0.143097266,0.21690679,0.661652177,0.414614735,0.089763933,,1.526034901
0.29640932,0.370218844,0.886967618,0.522696146,0.179742653,,2.256034581
0.531312097,0.638454954,0.769276305,0.673308353,0.30714543,,2.91949714
0.681101173,0.78824403,1.341514581,0.808713379,0.49776784,,4.117341004
0.78076108,0.864761134,0.957254453,0.864761134,0.439284943,,3.906822744
1.00739838,1.061987618,1.083639776,1.061987618,0.62984476,,4.844858152
1.130261073,1.132638418,1.038283219,1.132638418,0.76549556,,5.199316687
1.090244859,1.332605831,0.9667775,1.073920357,0.762610833,,5.22615938
0.989860564,1.589770814,0.910082636,1.017225493,0.760915969,,5.267855478
1.002662454,1.457821642,1.002662454,1.115162825,0.76182912,,5.340138495
0.910499849,1.915374509,0.910499849,1.13675975,0.807166516,,5.680300474
0.848711332,1.866566557,0.848711332,1.178034589,0.787877999,,5.52990181
0.951096926,1.685466684,0.951096926,1.28708254,0.911930259,,5.786673335
0.819059367,0.926202225,0.819059367,0.926202225,0.817392701,,4.307915885
0.595599936,0.702742793,0.595599936,0.702742793,0.595599936,,3.192285395
0.469216374,0.576359231,0.469216374,0.576359231,0.469216374,,2.560367585
0.327805666,0.468281857,0.327805666,0.468281857,0.327805666,,1.919980713
0.191988839,0.33246503,0.191988839,0.33246503,0.191988839,,1.240896577
0.143178702,0.283654893,0.143178702,0.283654893,0.143178702,,0.996845893
0.0509932,0.158136057,0.0509932,0.158136057,0.0509932,,0.469251715
0,0.106392769,0,0.106392769,0,,0.212785538
0,0.10725986,0,0.10725986,0,,0.214519721
0.098439353,0.206059334,0.098439353,0.206059334,0.098439353,,0.707436726
0.099671898,0.206814755,0.099671898,0.206814755,0.099671898,,0.712645205
0.187592833,0.261402357,0.674133559,0.446857672,0.130092833,,1.700079254
0.333575162,0.407384686,0.980823074,0.57437973,0.222741829,,2.518904481
0.615584523,0.722727381,0.8042263,0.75030588,0.390584523,,3.283428608
0.788748633,0.89589149,0.936162547,0.900405674,0.4829153,,4.004123644
0.952908938,1.046759939,1.053785442,1.046759939,0.609617081,,4.70983134
0.945200425,0.940584436,1.107079995,0.940584436,0.610108246,,4.543557539
1.088405069,1.137472473,1.037790742,1.137472473,0.701996282,,5.103137039
1.06450086,1.276368504,0.967061739,1.074204596,0.701228405,,5.083364105
1.099750648,1.290422337,1.086008087,1.193150944,0.796008087,,5.465340103
1.21294827,1.478558153,1.21294827,1.322320368,0.938781603,,6.165556665
0.96691432,1.074057178,0.96691432,1.074057178,0.888580987,,4.970523983
1.057156444,1.487977455,1.057156444,1.242926996,0.922156444,,5.767373783
0.922252767,1.029395625,0.922252767,1.029395625,0.903919434,,4.807216218
0.815240736,0.996628069,0.815240736,0.96022261,0.813574069,,4.40090622
0.596554594,0.703697451,0.596554594,0.703697451,0.596554594,,3.197058685
0.47074521,0.577888067,0.47074521,0.577888067,0.47074521,,2.568011765
0.377791831,0.518268021,0.377791831,0.518268021,0.377791831,,2.169911535
0.236727014,0.377203204,0.236727014,0.377203204,0.236727014,,1.46458745
0.143358565,0.283834756,0.143358565,0.283834756,0.143358565,,0.997745208
0.050619638,0.157762495,0.050619638,0.157762495,0.050619638,,0.467383905
0,0.065832952,0,0.065832952,0,,0.131665904
0,0.106051606,0,0.106051606,0,,0.212103212
0,0.106477778,0,0.106477778,0,,0.212955556
0,0.064531001,0,0.064531001,0,,0.129062003
0,0.079148321,0.019962897,0.10888188,0,,0.207993098
0.181414614,0.306597944,0.392007268,0.347552007,0,,1.227571832
0.461530269,0.568673126,0.888655861,0.630940282,0.22983065,,2.779630187
0.632427331,0.739570189,0.780014131,0.744009105,0.348260665,,3.244281421
0.685408567,0.751240577,0.996687869,0.751240577,0.37409772,,3.55867531
0.888116126,0.961891903,0.936280324,0.961891903,0.519749045,,4.2679293
0.916445081,0.901908934,0.811146434,0.901908934,0.518932744,,4.050342128
1.071629697,1.294614581,0.961578018,1.068720875,0.744078018,,5.140621188
1.128643092,1.353289825,1.108960941,1.216103798,0.795627607,,5.602625263
1.012692311,1.726733717,1.012692311,1.127463213,0.838525644,,5.718107197
0.871935599,1.644155455,0.871935599,1.06576021,0.706935599,,5.160722463
0.447270325,0.588254077,0.447270325,0.562594343,0.321436991,,2.366826061
0.419110462,0.550743874,0.419110462,0.535132828,0.356610462,,2.28070809
0.358948157,0.466091014,0.358948157,0.466091014,0.35728149,,2.007359832
0.231790325,0.338933183,0.231790325,0.338933183,0.231790325,,1.373237342
0.146955827,0.254098684,0.146955827,0.254098684,0.146955827,,0.94906485
0.146015005,0.286491195,0.146015005,0.286491195,0.146015005,,1.011027405
0.103241488,0.243717679,0.103241488,0.243717679,0.103241488,,0.797159823
0.102466694,0.242942884,0.102466694,0.242942884,0.102466694,,0.79328585
0.050522789,0.157665646,0.050522789,0.157665646,0.050522789,,0.466899658
0.049623473,0.156766331,0.049623473,0.156766331,0.049623473,,0.462403082
0.001429022,0.108571879,0.001429022,0.108571879,0.001429022,,0.221430825
0,0.066324116,0,0.066324116,0,,0.132648233
0,0.01767841,0,0.01767841,0,,0.03535682
0,0.079895629,0.350534446,0.252946476,0,,0.683376552
0,0.114668644,0.849835938,0.32264217,0,,1.287146752
0.125168358,0.27763674,1.091385261,0.411335822,0,,1.90552618
0.352682558,0.459825415,0.975722827,0.47811635,0.090354168,,2.356701319
0.570525354,0.641069693,0.84370081,0.641069693,0.249760169,,2.94612572
0.716187063,0.721694399,0.862111693,0.721694399,0.398718209,,3.420405763
0.708799631,0.649362571,0.565619985,0.649362571,0.394719714,,2.967864473
0.824321533,1.082461136,0.677556542,0.784699399,0.540889875,,3.909928486
0.884554831,1.350356238,0.823283964,0.930426821,0.586617297,,4.57523915
0.870697228,1.11062371,0.870697228,0.979287385,0.585697228,,4.41700278
0.899237044,1.207048483,0.899237044,1.032256313,0.674237044,,4.71201593
0.755934578,0.863077436,0.755934578,0.863077436,0.665101245,,3.903125273
0.724501014,0.831643872,0.724501014,0.831643872,0.692001014,,3.804290787
0.600617452,0.707760309,0.600617452,0.707760309,0.598950785,,3.215706308
0.366770098,0.473912955,0.366770098,0.473912955,0.366770098,,2.048136203
0.290400371,0.397543228,0.290400371,0.397543228,0.290400371,,1.66628757
0.196921238,0.337397429,0.196921238,0.337397429,0.196921238,,1.265558572
0,0.055987247,0,0.055987247,0,,0.111974493
0,0.010593506,0,0.010593506,0,,0.021187011
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0.143388531,0,,0.143388531
0,0.160991816,0.580289432,0.327322589,0,,1.068603837
0.057905349,0.508540483,0.642104146,0.543045051,0,,1.751595029
0.54629224,0.653435097,1.183356851,0.671569581,0.10358105,,3.15823482
0.740592028,0.812957163,0.997162864,0.812957163,0.409147639,,3.772816856
0.877336096,0.943265268,0.936083728,0.943265268,0.493622411,,4.193572771
1.095348416,1.084018784,0.994174919,1.084018784,0.726042593,,4.983603496
1.081276769,1.277663319,0.992350059,1.099492917,0.727350059,,5.178133124
1.129621509,1.435788627,1.094887319,1.202030176,0.816553985,,5.678881616
0.957494282,1.10923007,0.957494282,1.065041204,0.765827615,,4.855087453
0.949547294,1.628463053,0.949547294,1.129552887,0.762880628,,5.419991157
0.86243364,1.574460395,0.86243364,1.114181197,0.751600307,,5.165109181
0.754929918,1.010657709,0.754929918,0.915538433,0.692429918,,4.128485898
0.601461425,0.75917959,0.601461425,0.734158651,0.599794758,,3.296055849
0.36559407,0.472736927,0.36559407,0.472736927,0.36559407,,2.042256063
0.332412928,0.439555786,0.332412928,0.439555786,0.332412928,,1.876350357
0.106160805,0.246636995,0.106160805,0.246636995,0.106160805,,0.811756405
0.105247654,0.245723844,0.105247654,0.245723844,0.105247654,,0.80719065
0.104638886,0.245115077,0.104638886,0.245115077,0.104638886,,0.804146813
0.053566625,0.160709483,0.053566625,0.160709483,0.053566625,,0.482118842
0,0.068973638,0,0.068973638,0,,0.137947276
0,0.01951064,0,0.01951064,0,,0.039021279
0,0.065965029,0,0.065965029,0,,0.131930058
0,0,0,0,0,,0
0,0.055922045,0.18579079,0.212335882,0,,0.454048718
0,0.187718189,0.972143378,0.40710804,0,,1.566969607
0.292632437,0.476081509,1.309119043,0.611106769,0.088938112,,2.77787787
0.420556769,0.527699626,1.27290331,0.551055333,0.320556769,,3.092771807
0.680839614,0.722618716,1.156434759,0.722618716,0.443809192,,3.726320996
0.79138857,0.761243123,0.985318996,0.761243123,0.495766932,,3.794960743
0.981971767,1.039334858,0.939720031,1.039334858,0.588858668,,4.589220183
1.118340227,1.290457981,1.051832275,1.158975132,0.730165608,,5.349771224
1.0734882,1.382513958,1.037437321,1.144580178,0.729937321,,5.367956977
0.933966682,1.741549828,0.933966682,1.046051071,0.774800016,,5.430334279
0.928833667,1.879160839,0.928833667,1.142032914,0.819667,,5.698528086
0.909974054,1.647155039,0.909974054,1.166775223,0.800807387,,5.434685757
0.800124669,1.089633651,0.800124669,0.972608665,0.737624669,,4.400116323
0.601306037,0.708448894,0.601306037,0.708448894,0.600472704,,3.219982567
0.415061398,0.522204256,0.415061398,0.522204256,0.415061398,,2.289592707
0.238145165,0.345288022,0.238145165,0.345288022,0.238145165,,1.405011538
0.14808343,0.288559621,0.14808343,0.288559621,0.14808343,,1.021369533
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0.000549114,0,,0.000549114
0,0.240687993,1.093017374,0.552140926,0,,1.885846293
0.258135211,0.694843072,1.153022577,0.709586087,0,,2.815586947
0.82139441,0.894067144,1.068247327,0.894067144,0.327674104,,4.005450129
0.984062074,1.000805723,1.110374985,1.000805723,0.673662866,,4.769711372
1.000670182,1.015492277,0.922759523,1.015492277,0.63584942,,4.59026368
1.20390928,1.380403149,1.130841451,1.237984308,0.815841451,,5.768979639
0.983103333,1.520170777,0.904431269,1.011574126,0.726097936,,5.145377441
1.053480333,1.693185033,1.053480333,1.163223338,0.817646999,,5.781016036
0.956879648,1.752469988,0.956879648,1.149387102,0.818546315,,5.634162701
0.885785057,1.754181883,0.885785057,1.172506691,0.795785057,,5.494043745
0.841828069,1.327683146,0.841828069,1.084039011,0.783494736,,4.878873031
0.558062635,0.684570169,0.558062635,0.67492252,0.550562635,,3.026180596
0.365684001,0.472826859,0.365684001,0.472826859,0.365684001,,2.042705722
0.380814914,0.487957771,0.380814914,0.487957771,0.380814914,,2.118360285
0.314743179,0.45521937,0.314743179,0.45521937,0.314743179,,1.854668277
0.247267129,0.387743319,0.247267129,0.387743319,0.247267129,,1.517288025
0.180178475,0.320654666,0.180178475,0.320654666,0.180178475,,1.181844758
0.112654,0.219796858,0.112654,0.219796858,0.112654,,0.777555717
0.044396237,0.151539094,0.044396237,0.151539094,0.044396237,,0.4362669
0,0.085245989,0,0.085245989,0,,0.170491979
0,0.018943175,0,0.018943175,0,,0.037886349
0,0,0,0,0,,0
0,0,0.105886908,0.109899971,0,,0.215786879
0,0.091197949,0.491040399,0.237941328,0,,0.820179676
0.034869128,0.323049181,0.974242206,0.43026095,0,,1.762421464
0.379604132,0.48674699,1.071265618,0.503872419,0,,2.441489159
0.452484872,0.493032331,0.92094569,0.493032331,0.206892478,,2.566387702
0.662595413,0.633756433,0.850203709,0.633756433,0.352446909,,3.132758895
0.770643589,0.713054538,0.632365146,0.713054538,0.444245014,,3.273362825
0.846491177,1.042636351,0.749776634,0.856919491,0.4414433,,3.937266953
0.662270792,1.058743841,0.607940743,0.715083601,0.400440743,,3.444479721
0.744015674,1.393103907,0.744015674,0.852537916,0.540682341,,4.274355513
0.714263664,1.411539141,0.714263664,0.893449653,0.537596997,,4.27111312
0.621285809,1.283718026,0.621285809,0.858446257,0.518785809,,3.903521712
0.641315625,0.831298845,0.641315625,0.777858317,0.547982292,,3.439770705
0.503593729,0.61520877,0.503593729,0.612972174,0.496093729,,2.731462132
0.273609184,0.380752041,0.273609184,0.380752041,0.273609184,,1.582331635
0.196845142,0.303987999,0.196845142,0.303987999,0.196845142,,1.198511425
0.103082379,0.243558569,0.103082379,0.243558569,0.103082379,,0.796364275
0.100149227,0.240625418,0.100149227,0.240625418,0.100149227,,0.781698517
0,0.139483979,0,0.139483979,0,,0.278967957
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0.258361292,0,0.284541838,0,,0.54290313
0.200371199,0.534775588,1.01665071,0.551836257,0,,2.303633754
0.543416866,0.569135851,1.104973634,0.569135851,0.230065069,,3.01672727
0.715442048,0.675134779,0.915950242,0.675134779,0.417991921,,3.399653769
0.853302382,0.796048456,0.71598313,0.796048456,0.520572265,,3.681954688
0.753943596,0.999649445,0.598337286,0.705480144,0.46667062,,3.524081091
0.753218836,1.351400486,0.658476168,0.765619026,0.518476168,,4.047190685
0.569776191,1.330069379,0.569776191,0.676948734,0.468109524,,3.614680019
0.55171957,1.604497755,0.55171957,0.772370533,0.468386237,,3.948693665
0.647366122,1.286429895,0.647366122,0.878061296,0.551532789,,4.010756225
0.634917743,1.219441338,0.634917743,0.91059395,0.58408441,,3.983955184
0.447711487,0.677192385,0.447711487,0.615763656,0.441878154,,2.630257169
0.358530985,0.465673842,0.358530985,0.465673842,0.358530985,,2.00694064
0.283849204,0.390992062,0.283849204,0.390992062,0.283849204,,1.633531737
0.190715962,0.331192152,0.190715962,0.331192152,0.190715962,,1.23453219
0.142888154,0.283364345,0.142888154,0.283364345,0.142888154,,0.995393153
0.100453611,0.240929801,0.100453611,0.240929801,0.100453611,,0.783220435
0.049118473,0.15626133,0.049118473,0.15626133,0.049118473,,0.45987808
0.049879432,0.15702229,0.049879432,0.15702229,0.049879432,,0.463682877
0,0.105396604,0,0.105396604,0,,0.210793208
0,0.105778051,0,0.105778051,0,,0.211556102
0,0.108910676,0,0.108910676,0,,0.217821353
0.058356082,0.13285381,0.515924933,0.304810526,0.026157705,,1.038103056
0.111935641,0.185745165,0.800001191,0.359037366,0.029435641,,1.486155004
0.275912331,0.383055188,1.040193814,0.48920835,0.163412331,,2.351782013
0.388543769,0.495686626,1.131012755,0.511604093,0.255210436,,2.782057679
0.631717521,0.721945668,0.745884699,0.721945668,0.373136144,,3.1946297
0.834745901,0.926160759,0.855789247,0.926160759,0.414851235,,3.957707902
0.920099013,0.997178203,0.895099549,0.997178203,0.559202013,,4.368756982
0.908695644,1.151999329,0.750353565,0.857496423,0.609520232,,4.278065194
0.964395393,1.501563793,0.879039707,0.986182564,0.701539707,,5.032721164
0.978898993,1.149483463,0.978732653,1.08587551,0.703732653,,4.896723272
0.909393567,1.172639868,0.909393567,1.034934764,0.746893567,,4.773255332
0.711730735,1.675320804,0.711730735,1.016109886,0.645897402,,4.760789564
0.751529593,1.297957967,0.751529593,1.0128938,0.677362926,,4.49127388
0.541124638,0.655733434,0.541124638,0.651968831,0.534457972,,2.924409514
0.451857926,0.559000784,0.451857926,0.559000784,0.451857926,,2.473575347
0.327777995,0.434920852,0.327777995,0.434920852,0.327777995,,1.85317569
0.285433383,0.425909574,0.285433383,0.425909574,0.285433383,,1.708119297
0.235647835,0.376124026,0.235647835,0.376124026,0.235647835,,1.459191557
0.049132309,0.189608499,0.049132309,0.189608499,0.049132309,,0.526613925
0,0.06552165,0,0.06552165,0,,0.131043301
0.104026358,0.247768854,0.104026358,0.247768854,0.104026358,,0.807616782
0.141082606,0.248225463,0.141082606,0.248225463,0.141082606,,0.919698743
0.141186373,0.24832923,0.141186373,0.24832923,0.141186373,,0.920217578
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0.188016122,0.41792811,0.318788965,0,,0.924733197
0.325793714,0.53530083,0.557856226,0.537821832,0,,1.956772602
0.444278812,0.551421669,0.444278812,0.551421669,0.050615853,,2.042016816
0.700048798,0.655463638,0.899442169,0.655463638,0.377487447,,3.287905689
0.83659207,0.813660192,0.728864417,0.813660192,0.424017335,,3.616794206
1.023197017,1.18945714,0.951862174,1.059005031,0.562695507,,4.786216868
1.034790621,1.353906473,0.99145827,1.098601128,0.614791604,,5.093548096
1.023151441,1.324279873,1.022091513,1.12923437,0.657924846,,5.156682043
0.793215394,0.900358252,0.793215394,0.900358252,0.658215394,,4.045362687
0.761675919,0.96025606,0.761675919,0.889685326,0.647509252,,4.020802476
0.743239344,1.120896107,0.743239344,0.944793152,0.682406011,,4.234573958
0.595333863,0.705465735,0.595333863,0.703951939,0.587833863,,3.187919264
0.413075987,0.520218844,0.413075987,0.520218844,0.413075987,,2.279665648
0.331063955,0.438206813,0.331063955,0.438206813,0.331063955,,1.869605492
0.238996056,0.379472246,0.238996056,0.379472246,0.238996056,,1.47593266
0.198041923,0.338518114,0.198041923,0.338518114,0.198041923,,1.271161998
0.1450811,0.285557291,0.1450811,0.285557291,0.1450811,,1.006357883
0.146775964,0.253918821,0.146775964,0.253918821,0.146775964,,0.948165535
0.102923269,0.210066126,0.102923269,0.210066126,0.102923269,,0.72890206
0.145641443,0.2527843,0.145641443,0.2527843,0.145641443,,0.94249293
0.147467745,0.254610602,0.147467745,0.254610602,0.147467745,,0.95162444
0.109411124,0.216553982,0.109411124,0.216553982,0.106077791,,0.758008003
0.158683661,0.232493185,0.366254344,0.309955679,0.096183661,,1.163570531
0.253641628,0.327451152,1.098423177,0.537821148,0.186141628,,2.403478734
0.428363297,0.535506155,1.261893,0.648577862,0.316696631,,3.191036944
0.52548225,0.632625108,1.134073224,0.643242332,0.32548225,,3.260905165
0.616758831,0.672192482,0.949385377,0.672192482,0.349216291,,3.259745463
0.078950558,0.086398511,0.20741449,0.086398511,0,,0.45916207
0.437317948,0.390707831,0.310435298,0.390707831,0,,1.529168908
0.742054485,0.966570811,0.594794022,0.70193688,0.273714797,,3.279070995
0.680206054,1.180281517,0.597394762,0.704537619,0.401561429,,3.563981381
0.630262672,1.452144882,0.624200837,0.731343694,0.496700837,,3.934652921
0.515810583,1.653260825,0.515810583,0.739518208,0.441643917,,3.866044116
0.525945218,1.649758908,0.525945218,0.862864012,0.474278551,,4.038791907
0.538188733,1.420547878,0.538188733,0.914205832,0.505688733,,3.91681991
0.416794006,0.666045855,0.416794006,0.593745152,0.410127339,,2.503506358
0.273941239,0.381084096,0.273941239,0.381084096,0.273941239,,1.583991908
0.146686032,0.25382889,0.146686032,0.25382889,0.146686032,,0.947715877
0.057025531,0.197501722,0.057025531,0.197501722,0.057025531,,0.566080037
0.005773407,0.146249598,0.005773407,0.146249598,0.005773407,,0.309819417
0.005143886,0.145620077,0.005143886,0.145620077,0.005143886,,0.306671813
0.005233818,0.112376675,0.005233818,0.112376675,0.005233818,,0.240454805
0.004030119,0.111172976,0.004030119,0.111172976,0.004030119,,0.234436308
0.004964023,0.112106881,0.004964023,0.112106881,0.004964023,,0.239105832
0.055074708,0.162217566,0.055074708,0.162217566,0.055074708,,0.489659257
0.008584709,0.115727566,0.008584709,0.115727566,0.006084709,,0.254709258
0.080156103,0.153965627,0.571005069,0.336407519,0.04432277,,1.185857089
0.221864803,0.295674327,0.81301927,0.441935355,0.146031469,,1.918525224
0.386627452,0.49377031,1.24681857,0.608886665,0.274960786,,3.011063783
0.439367431,0.546510289,1.211810339,0.558251394,0.321034098,,3.076973551
0.698185131,0.733184925,1.150198183,0.733184925,0.441042067,,3.755795231
0.719142966,0.658046568,0.931354358,0.658046568,0.440903711,,3.407494172
0.876368815,0.804910656,0.72943944,0.804910656,0.541934465,,3.757564031
0.810302689,1.050922953,0.635821749,0.742964606,0.544155082,,3.784167079
0.715392426,1.315113371,0.608266406,0.715409264,0.49409974,,3.848281208
0.119164149,1.127428915,0.108644216,0.215787073,0.030310882,,1.601335236
0.326423073,1.49443797,0.326423073,0.550887262,0.259756406,,2.957927783
0.481196929,1.641034158,0.481196929,0.823831628,0.430363596,,3.857623241
0.534390855,1.432740209,0.534390855,0.914160095,0.501890855,,3.91757287
0.415797841,0.671175056,0.415797841,0.595400127,0.409131174,,2.50730204
0.325926651,0.433069508,0.325926651,0.433069508,0.325926651,,1.843918968
0.239438795,0.346581653,0.239438795,0.346581653,0.239438795,,1.411479692
0.198470828,0.338947018,0.198470828,0.338947018,0.198470828,,1.27330652
0.147052676,0.287528867,0.147052676,0.287528867,0.147052676,,1.016215763
0.054362174,0.194838364,0.054362174,0.194838364,0.054362174,,0.55276325
0.052971694,0.160114551,0.052971694,0.160114551,0.052971694,,0.479144183
0,0.070281104,0,0.070281104,0,,0.140562209
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0,0,,0
0,0,0,0.008903287,0,,0.008903287
0,0.031084394,0.450048575,0.269211067,0,,0.750344035
0.005666065,0.420810309,1.004665571,0.51169411,0,,1.942836056
0.465765419,0.572908276,1.041472571,0.580271493,0.110681564,,2.771099322
0.647559154,0.671024949,1.157512713,0.671024949,0.403048758,,3.550170523
0.833196448,0.807284516,0.997211694,0.807284516,0.497641659,,3.942618833
0.912830379,0.831938626,0.758549854,0.831938626,0.588962435,,3.92421992
0.978503052,1.217130286,0.799051841,0.906194698,0.679051841,,4.579931717
0.910997976,1.527439658,0.796601317,0.903744174,0.68243465,,4.821217776
0.795126852,1.752458908,0.782336749,0.889479607,0.679003416,,4.898405533
0.817257457,1.9147833,0.817257457,1.031285317,0.729757457,,5.31034099
0.868660722,1.925745872,0.868660722,1.186021228,0.802827388,,5.651915933
0.783780995,1.536419989,0.783780995,1.111816548,0.742114328,,4.957912854
0.652963641,0.835046658,0.652963641,0.796550429,0.646296975,,3.583821345
0.462788067,0.569930925,0.462788067,0.569930925,0.462788067,,2.528226052
0.33796793,0.445110788,0.33796793,0.445110788,0.33796793,,1.904125367
0.293617153,0.434093344,0.293617153,0.434093344,0.293617153,,1.749038148
0.150968157,0.291444348,0.150968157,0.291444348,0.150968157,,1.035793168
0.148934321,0.289410512,0.148934321,0.289410512,0.148934321,,1.025623987
0.148775211,0.255918069,0.148775211,0.255918069,0.148775211,,0.958161772
0.14836706,0.255509918,0.14836706,0.255509918,0.14836706,,0.956121017
0.055600462,0.162743319,0.055600462,0.162743319,0.055600462,,0.492288025
0.055974024,0.163116881,0.055974024,0.163116881,0.055974024,,0.494155833
0,0.074818137,0,0.074818137,0,,0.149636273
0.023910538,0.126144829,0.259716246,0.212994284,0,,0.622765898
0.320439709,0.394249233,0.419411066,0.418380687,0.167319854,,1.719800549
0.495248138,0.602390995,1.301913029,0.707063306,0.367748138,,3.474363605
0.791991952,0.899134809,1.332723028,0.904659226,0.554491952,,4.483000967
0.849927009,0.872522392,1.350464864,0.872522392,0.587046201,,4.532482858
0.973208188,0.938488741,1.143824635,0.938488741,0.642179217,,4.636189522
1.035587538,0.97177899,0.895629801,0.97177899,0.6788028,,4.553578119
1.185356276,1.39080508,1.044975106,1.152117963,0.820808439,,5.594062864
1.107061521,1.547374628,1.02971061,1.136853467,0.776377277,,5.597377503
1.034177932,1.825268647,1.021462961,1.128605818,0.865629627,,5.875144985
1.167637411,1.448245136,1.167637411,1.293018045,0.861804078,,5.938342082
0.986377318,1.344842005,0.986377318,1.14850536,0.848877318,,5.314979321
0.843039212,1.146000841,0.843039212,1.016710815,0.786372545,,4.635162625
0.65472024,0.769364805,0.65472024,0.765491703,0.646386906,,3.490683894
