Time,Drybulb C
8/19/2016 1:00,25.6
8/19/2016 2:00,25.6
8/19/2016 3:00,25
8/19/2016 4:00,25.6
8/19/2016 5:00,25
8/19/2016 6:00,25
8/19/2016 7:00,25.6
8/19/2016 8:00,26.7
8/19/2016 9:00,28.3
8/19/2016 10:00,30
8/19/2016 11:00,30
8/19/2016 12:00,31.1
8/19/2016 13:00,34.4
8/19/2016 14:00,35
8/19/2016 15:00,36.1
8/19/2016 16:00,36.1
8/19/2016 17:00,35.6
8/19/2016 18:00,33.3
8/19/2016 19:00,31.7
8/19/2016 20:00,30
8/19/2016 21:00,28.9
8/19/2016 22:00,28.3
8/19/2016 23:00,23.9
8/20/2016 0:00,22.8
8/20/2016 1:00,23.3
8/20/2016 2:00,22.8
8/20/2016 3:00,22.8
8/20/2016 4:00,21.7
8/20/2016 5:00,21.7
8/20/2016 6:00,21.7
8/20/2016 7:00,23.3
8/20/2016 8:00,25
8/20/2016 9:00,29.4
8/20/2016 10:00,30
8/20/2016 11:00,32.2
8/20/2016 12:00,33.9
8/20/2016 13:00,35
8/20/2016 14:00,36.1
8/20/2016 15:00,36.1
8/20/2016 16:00,36.7
8/20/2016 17:00,36.1
8/20/2016 18:00,34.4
8/20/2016 19:00,32.8
8/20/2016 20:00,31.1
8/20/2016 21:00,30
8/20/2016 22:00,28.9
8/20/2016 23:00,28.3
8/21/2016 0:00,22.2
8/21/2016 1:00,22.8
8/21/2016 2:00,22.2
8/21/2016 3:00,22.8
8/21/2016 4:00,23.3
8/21/2016 5:00,23
8/21/2016 6:00,22.8
8/21/2016 7:00,22.2
8/21/2016 8:00,23.3
8/21/2016 9:00,25.6
8/21/2016 10:00,28.3
8/21/2016 11:00,30.6
8/21/2016 12:00,31.7
8/21/2016 13:00,32.2
8/21/2016 14:00,31.1
8/21/2016 15:00,31.7
8/21/2016 16:00,22.8
8/21/2016 17:00,23.9
8/21/2016 18:00,24.4
8/21/2016 19:00,23.9
8/21/2016 20:00,22.8
8/21/2016 21:00,22.2
8/21/2016 22:00,22.8
8/21/2016 23:00,23.3
8/22/2016 0:00,22.8
8/22/2016 1:00,22.8
8/22/2016 2:00,22.2
8/22/2016 3:00,22.8
8/22/2016 4:00,22.8
8/22/2016 5:00,22.2
8/22/2016 6:00,22.8
8/22/2016 7:00,23.3
8/22/2016 8:00,25
8/22/2016 9:00,27.2
8/22/2016 10:00,28.3
8/22/2016 11:00,29.4
8/22/2016 12:00,28.9
8/22/2016 13:00,27.8
8/22/2016 14:00,28.3
8/22/2016 15:00,31.1
8/22/2016 16:00,31.7
8/22/2016 17:00,29.4
8/22/2016 18:00,27.8
8/22/2016 19:00,26.7
8/22/2016 20:00,26.1
8/22/2016 21:00,25.6
8/22/2016 22:00,26.1
8/22/2016 23:00,25
8/23/2016 0:00,25
8/23/2016 1:00,25.6
8/23/2016 2:00,25.6
8/23/2016 3:00,25.6
8/23/2016 4:00,25.6
8/23/2016 5:00,25.6
8/23/2016 6:00,25.6
8/23/2016 7:00,25.6
8/23/2016 8:00,26.1
8/23/2016 9:00,28.3
8/23/2016 10:00,28.9
8/23/2016 11:00,30
8/23/2016 12:00,31.7
8/23/2016 13:00,32.2
8/23/2016 14:00,32.8
8/23/2016 15:00,32.8
8/23/2016 16:00,31.7
8/23/2016 17:00,32.8
8/23/2016 18:00,31.7
8/23/2016 19:00,27.8
8/23/2016 20:00,26.7
8/23/2016 21:00,26.7
8/23/2016 22:00,26.1
8/23/2016 23:00,25.6
8/24/2016 0:00,26.1
8/24/2016 1:00,26.1
8/24/2016 2:00,26.1
8/24/2016 3:00,26.1
8/24/2016 4:00,25.6
8/24/2016 5:00,25
8/24/2016 6:00,25
8/24/2016 7:00,25.6
8/24/2016 8:00,27
8/24/2016 9:00,28.3
8/24/2016 10:00,28.9
8/24/2016 11:00,31.7
8/24/2016 12:00,32.8
8/24/2016 13:00,33.3
8/24/2016 14:00,34.4
8/24/2016 15:00,35
8/24/2016 16:00,34.4
8/24/2016 17:00,34.4
8/24/2016 18:00,33.9
8/24/2016 19:00,31.1
8/24/2016 20:00,30
8/24/2016 21:00,28.9
8/24/2016 22:00,27.8
8/24/2016 23:00,27.2
8/25/2016 0:00,26.7
8/25/2016 1:00,26.7
8/25/2016 2:00,26.7
8/25/2016 3:00,26.1
8/25/2016 4:00,25.6
8/25/2016 5:00,25
8/25/2016 6:00,24.4
8/25/2016 7:00,25
8/25/2016 8:00,27.2
8/25/2016 9:00,28.3
8/25/2016 10:00,30.6
8/25/2016 11:00,31.7
8/25/2016 12:00,32.8
8/25/2016 13:00,33.9
8/25/2016 14:00,35
8/25/2016 15:00,35
8/25/2016 16:00,35.6
8/25/2016 17:00,35
8/25/2016 18:00,33.9
8/25/2016 19:00,29.4
8/25/2016 20:00,28.9
8/25/2016 21:00,28.9
8/25/2016 22:00,28.3
8/25/2016 23:00,27.8
8/26/2016 0:00,26.7
8/26/2016 1:00,26.1
8/26/2016 2:00,26.7
8/26/2016 3:00,26.1
8/26/2016 4:00,26
8/26/2016 5:00,25.6
8/26/2016 6:00,25.6
8/26/2016 7:00,26.1
8/26/2016 8:00,27.2
8/26/2016 9:00,29.4
8/26/2016 10:00,31.1
8/26/2016 11:00,32.2
8/26/2016 12:00,33.9
8/26/2016 13:00,34.4
8/26/2016 14:00,35.6
8/26/2016 15:00,35.6
8/26/2016 16:00,36.1
8/26/2016 17:00,35.6
8/26/2016 18:00,34.4
8/26/2016 19:00,32.2
8/26/2016 20:00,30.6
8/26/2016 21:00,28.9
8/26/2016 22:00,27.8
8/26/2016 23:00,26.7
8/27/2016 0:00,26.1
8/27/2016 1:00,26.1
8/27/2016 2:00,26.1
8/27/2016 3:00,26.1
8/27/2016 4:00,26.1
8/27/2016 5:00,25.6
8/27/2016 6:00,25
8/27/2016 7:00,25
8/27/2016 8:00,27.2
8/27/2016 9:00,27.8
8/27/2016 10:00,30
8/27/2016 11:00,32.2
8/27/2016 12:00,32.8
8/27/2016 13:00,33.9
8/27/2016 14:00,35
8/27/2016 15:00,35.6
8/27/2016 16:00,34.4
8/27/2016 17:00,34.4
8/27/2016 18:00,33.3
8/27/2016 19:00,32.2
8/27/2016 20:00,30.6
8/27/2016 21:00,29.4
8/27/2016 22:00,27.8
8/27/2016 23:00,27.2
8/28/2016 0:00,25.6
8/28/2016 1:00,25
8/28/2016 2:00,23.9
8/28/2016 3:00,24
8/28/2016 4:00,24.4
8/28/2016 5:00,24.4
8/28/2016 6:00,23.9
8/28/2016 7:00,24.4
8/28/2016 8:00,25.6
8/28/2016 9:00,27.2
8/28/2016 10:00,29.4
8/28/2016 11:00,30.6
8/28/2016 12:00,32.2
8/28/2016 13:00,33.9
8/28/2016 14:00,32.2
8/28/2016 15:00,31.7
8/28/2016 16:00,31.7
8/28/2016 17:00,31.7
8/28/2016 18:00,25.6
8/28/2016 19:00,23.9
8/28/2016 20:00,23.9
8/28/2016 21:00,25
8/28/2016 22:00,24.4
8/28/2016 23:00,23.9
8/29/2016 0:00,23.9
8/29/2016 1:00,23.9
8/29/2016 2:00,23.3
8/29/2016 3:00,22.8
8/29/2016 4:00,22.8
8/29/2016 5:00,22.8
8/29/2016 6:00,22.8
8/29/2016 7:00,22.8
8/29/2016 8:00,25
8/29/2016 9:00,26.1
8/29/2016 10:00,27.8
8/29/2016 11:00,28.9
8/29/2016 12:00,30
8/29/2016 13:00,31.1
8/29/2016 14:00,32.2
8/29/2016 15:00,32.8
8/29/2016 16:00,33.3
8/29/2016 17:00,32.8
8/29/2016 18:00,31.7
8/29/2016 19:00,27.8
8/29/2016 20:00,25
8/29/2016 21:00,23.9
8/29/2016 22:00,23.3
8/29/2016 23:00,23.3
8/30/2016 0:00,22.2
8/30/2016 1:00,21.7
8/30/2016 2:00,21.7
8/30/2016 3:00,21.7
8/30/2016 4:00,21.1
8/30/2016 5:00,21.1
8/30/2016 6:00,20.6
8/30/2016 7:00,22.2
8/30/2016 8:00,25.6
8/30/2016 9:00,27.2
8/30/2016 10:00,29.4
8/30/2016 11:00,30.6
8/30/2016 12:00,32.2
8/30/2016 13:00,32.8
8/30/2016 14:00,33.9
8/30/2016 15:00,34.4
8/30/2016 16:00,33.3
8/30/2016 17:00,32.2
8/30/2016 18:00,31.7
8/30/2016 19:00,28.9
8/30/2016 20:00,27.2
8/30/2016 21:00,23.3
8/30/2016 22:00,21.1
8/30/2016 23:00,20
8/31/2016 0:00,20
8/31/2016 1:00,19.4
8/31/2016 2:00,21.1
8/31/2016 3:00,20
8/31/2016 4:00,20
8/31/2016 5:00,19.4
8/31/2016 6:00,19.4
8/31/2016 7:00,21.7
8/31/2016 8:00,23.9
8/31/2016 9:00,26.1
8/31/2016 10:00,28.3
8/31/2016 11:00,30
8/31/2016 12:00,31.1
8/31/2016 13:00,32.2
8/31/2016 14:00,32.8
8/31/2016 15:00,32.8
8/31/2016 16:00,31.7
8/31/2016 17:00,30.6
8/31/2016 18:00,30
8/31/2016 19:00,27.8
8/31/2016 20:00,26.1
8/31/2016 21:00,24.4
8/31/2016 22:00,24.4
8/31/2016 23:00,24.4
