Time,
6/24/2016 7:00,3.220031526
6/24/2016 8:00,3.919535742
6/24/2016 9:00,5.226715744
6/24/2016 10:00,5.138954039
6/24/2016 11:00,6.0603867
6/24/2016 12:00,6.449607235
6/24/2016 13:00,6.433179021
6/24/2016 14:00,6.449452164
6/24/2016 15:00,6.535432447
6/24/2016 16:00,6.805655358
6/24/2016 17:00,6.615928939
6/24/2016 18:00,6.858484363
6/24/2016 19:00,5.33666354
6/24/2016 20:00,4.144141582
6/24/2016 21:00,3.491470339
6/24/2016 22:00,2.854922853
6/24/2016 23:00,2.138586305
6/25/2016 0:00,1.912383573
6/25/2016 1:00,1.377006858
6/25/2016 2:00,1.094391356
6/25/2016 3:00,1.109303968
6/25/2016 4:00,1.584165487
6/25/2016 5:00,1.60058082
6/25/2016 6:00,2.544328893
6/25/2016 7:00,3.377889057
6/25/2016 8:00,4.160053602
6/25/2016 9:00,4.890710286
6/25/2016 10:00,5.621944703
6/25/2016 11:00,5.463038371
6/25/2016 12:00,6.025938421
6/25/2016 13:00,5.994647331
6/25/2016 14:00,6.423318553
6/25/2016 15:00,7.140137861
6/25/2016 16:00,5.942095931
6/25/2016 17:00,6.742577582
6/25/2016 18:00,5.758864871
6/25/2016 19:00,5.372374401
6/25/2016 20:00,4.163234741
6/25/2016 21:00,3.522047062
6/25/2016 22:00,3.10464614
6/25/2016 23:00,2.408349798
6/26/2016 0:00,1.915980835
6/26/2016 1:00,1.369535621
6/26/2016 2:00,1.029874468
6/26/2016 3:00,1.09806725
6/26/2016 4:00,1.104419254
6/26/2016 5:00,1.01544111
6/26/2016 6:00,1.072477333
6/26/2016 7:00,2.088735519
6/26/2016 8:00,3.635190446
6/26/2016 9:00,4.111048534
6/26/2016 10:00,4.43799825
6/26/2016 11:00,5.207022126
6/26/2016 12:00,4.977190428
6/26/2016 13:00,6.069648599
6/26/2016 14:00,6.554896519
6/26/2016 15:00,6.688849008
6/26/2016 16:00,6.157613599
6/26/2016 17:00,3.331238075
6/26/2016 18:00,3.272722169
6/26/2016 19:00,3.009439326
6/26/2016 20:00,2.367949367
6/26/2016 21:00,1.921259401
6/26/2016 22:00,1.969109622
6/26/2016 23:00,1.738639294
6/27/2016 0:00,1.723143398
6/27/2016 1:00,1.367598634
6/27/2016 2:00,1.349612326
6/27/2016 3:00,1.135723299
6/27/2016 4:00,1.038224265
6/27/2016 5:00,0.970610261
6/27/2016 6:00,1.633779998
6/27/2016 7:00,2.263595757
6/27/2016 8:00,2.97505433
6/27/2016 9:00,3.422390084
6/27/2016 10:00,4.085385404
6/27/2016 11:00,4.669036036
6/27/2016 12:00,4.156517326
6/27/2016 13:00,5.166133762
6/27/2016 14:00,5.892355752
6/27/2016 15:00,5.720318349
6/27/2016 16:00,5.968428741
6/27/2016 17:00,5.147501093
6/27/2016 18:00,4.952163145
6/27/2016 19:00,4.342825234
6/27/2016 20:00,3.067544814
6/27/2016 21:00,2.665150282
6/27/2016 22:00,2.237234287
6/27/2016 23:00,1.11249748
6/28/2016 0:00,0.985183956
6/28/2016 1:00,0.93234796
6/28/2016 2:00,0.94697913
6/28/2016 3:00,0.934215769
6/28/2016 4:00,0.918754462
6/28/2016 5:00,0.958185984
6/28/2016 6:00,1.179918723
6/28/2016 7:00,2.107520674
6/28/2016 8:00,2.861592373
6/28/2016 9:00,4.343463356
6/28/2016 10:00,5.05288858
6/28/2016 11:00,5.490766076
6/28/2016 12:00,6.267099536
6/28/2016 13:00,6.481241158
6/28/2016 14:00,6.94504854
6/28/2016 15:00,6.110358825
6/28/2016 16:00,6.631057717
6/28/2016 17:00,6.33197093
6/28/2016 18:00,5.28279182
6/28/2016 19:00,4.435834369
6/28/2016 20:00,3.044024256
6/28/2016 21:00,2.880401427
6/28/2016 22:00,1.797025619
6/28/2016 23:00,1.778762598
6/29/2016 0:00,1.766587251
6/29/2016 1:00,1.428475369
6/29/2016 2:00,1.083266132
6/29/2016 3:00,1.001150415
6/29/2016 4:00,1.059919797
6/29/2016 5:00,0.928923644
6/29/2016 6:00,1.473976164
6/29/2016 7:00,2.595094659
6/29/2016 8:00,3.940070097
6/29/2016 9:00,4.293980487
6/29/2016 10:00,5.026316016
6/29/2016 11:00,5.124321869
6/29/2016 12:00,5.939957345
6/29/2016 13:00,6.695112493
6/29/2016 14:00,6.70987393
6/29/2016 15:00,6.820191662
6/29/2016 16:00,7.011390234
6/29/2016 17:00,6.714653714
6/29/2016 18:00,5.607343498
6/29/2016 19:00,4.369930268
6/29/2016 20:00,3.283370828
6/29/2016 21:00,2.370046155
6/29/2016 22:00,2.010478132
6/29/2016 23:00,0.948846939
6/30/2016 0:00,0.931932892
6/30/2016 1:00,0.890529794
6/30/2016 2:00,0.928404808
6/30/2016 3:00,0.910141787
6/30/2016 4:00,0.942205841
6/30/2016 5:00,0.991495243
6/30/2016 6:00,1.032898341
6/30/2016 7:00,1.017986148
6/30/2016 8:00,2.979655959
6/30/2016 9:00,4.012852475
6/30/2016 10:00,5.278880755
6/30/2016 11:00,6.017511508
6/30/2016 12:00,5.895862126
6/30/2016 13:00,7.024458545
6/30/2016 14:00,6.429703619
6/30/2016 15:00,7.063578172
6/30/2016 16:00,6.930214568
6/30/2016 17:00,6.698676741
6/30/2016 18:00,6.02415121
6/30/2016 19:00,4.17747727
6/30/2016 20:00,3.045822887
6/30/2016 21:00,3.09844114
6/30/2016 22:00,2.843673108
6/30/2016 23:00,2.494152098
7/1/2016 0:00,2.152379035
7/1/2016 1:00,1.735222865
7/1/2016 2:00,1.370067601
7/1/2016 3:00,1.109896106
7/1/2016 4:00,0.98777096
7/1/2016 5:00,0.985269214
7/1/2016 6:00,1.268712283
7/1/2016 7:00,1.871133504
7/1/2016 8:00,2.889436623
7/1/2016 9:00,3.611152621
7/1/2016 10:00,3.785651868
7/1/2016 11:00,4.43731967
7/1/2016 12:00,4.579895175
7/1/2016 13:00,5.201773603
7/1/2016 14:00,4.718948018
7/1/2016 15:00,5.527447775
7/1/2016 16:00,5.477925226
7/1/2016 17:00,5.078165998
7/1/2016 18:00,4.552362228
7/1/2016 19:00,3.815725219
7/1/2016 20:00,2.579326538
7/1/2016 21:00,2.169045701
7/1/2016 22:00,1.735457101
7/1/2016 23:00,1.676794065
7/2/2016 0:00,1.156941924
7/2/2016 1:00,0.886171573
7/2/2016 2:00,0.91335857
7/2/2016 3:00,0.892086301
7/2/2016 4:00,0.878077734
7/2/2016 5:00,0.906821238
7/2/2016 6:00,0.865833209
7/2/2016 7:00,0.84165546
7/2/2016 8:00,1.401161336
7/2/2016 9:00,3.158156342
7/2/2016 10:00,3.901964939
7/2/2016 11:00,4.312389736
7/2/2016 12:00,4.633395806
7/2/2016 13:00,4.41699753
7/2/2016 14:00,4.967190353
7/2/2016 15:00,4.529180028
7/2/2016 16:00,4.86734436
7/2/2016 17:00,4.926605206
7/2/2016 18:00,4.888078476
7/2/2016 19:00,3.526286623
7/2/2016 20:00,2.902762559
7/2/2016 21:00,2.534126945
7/2/2016 22:00,2.11312876
7/2/2016 23:00,1.906572612
7/3/2016 0:00,1.682881739
7/3/2016 1:00,1.339512322
7/3/2016 2:00,1.354731506
7/3/2016 3:00,1.077456554
7/3/2016 4:00,1.084341711
7/3/2016 5:00,1.100361075
7/3/2016 6:00,1.866995154
7/3/2016 7:00,2.320546763
7/3/2016 8:00,3.195824118
7/3/2016 9:00,3.62807136
7/3/2016 10:00,4.059529005
7/3/2016 11:00,4.823333577
7/3/2016 12:00,5.274644316
7/3/2016 13:00,5.188725817
7/3/2016 14:00,5.948673913
7/3/2016 15:00,5.845570212
7/3/2016 16:00,5.744515979
7/3/2016 17:00,5.717107739
7/3/2016 18:00,5.419574921
7/3/2016 19:00,3.834136233
7/3/2016 20:00,3.394301385
7/3/2016 21:00,2.787702761
7/3/2016 22:00,2.632477185
7/3/2016 23:00,2.386766228
7/4/2016 0:00,1.406455701
7/4/2016 1:00,1.024582342
7/4/2016 2:00,1.694410958
7/4/2016 3:00,1.803794973
7/4/2016 4:00,1.805870315
7/4/2016 5:00,0.91003802
7/4/2016 6:00,0.875172253
7/4/2016 7:00,0.863654098
7/4/2016 8:00,1.799075313
7/4/2016 9:00,2.829246909
7/4/2016 10:00,2.965025732
7/4/2016 11:00,4.218074539
7/4/2016 12:00,4.619911371
7/4/2016 13:00,5.74450662
7/4/2016 14:00,6.083279298
