Time,Avearge kW/sqm
7/5/2016 4:00,0.004899367
7/5/2016 5:00,0.00492012
7/5/2016 6:00,0.00542806
7/5/2016 7:00,0.005299908
7/5/2016 8:00,0.005716533
7/5/2016 9:00,0.006375455
7/5/2016 10:00,0.006280508
7/5/2016 11:00,0.00659596
7/5/2016 12:00,0.006388425
7/5/2016 13:00,0.006315788
7/5/2016 14:00,0.006456393
7/5/2016 15:00,0.006716848
7/5/2016 16:00,0.006337579
7/5/2016 17:00,0.006285177
7/5/2016 18:00,0.006140941
7/5/2016 19:00,0.005848836
7/5/2016 20:00,0.005009879
7/5/2016 21:00,0.004840738
7/5/2016 22:00,0.004991201
7/5/2016 23:00,0.004897291
7/6/2016 0:00,0.004850077
7/6/2016 1:00,0.004856822
7/6/2016 2:00,0.004766545
7/6/2016 3:00,0.004836587
7/6/2016 4:00,0.004844889
7/6/2016 5:00,0.004920639
7/6/2016 6:00,0.005288493
7/6/2016 7:00,0.005416646
7/6/2016 8:00,0.005711345
7/6/2016 9:00,0.006041843
7/6/2016 10:00,0.006292441
7/6/2016 11:00,0.006282064
7/6/2016 12:00,0.006359371
7/6/2016 13:00,0.006525917
7/6/2016 14:00,0.006521766
7/6/2016 15:00,0.006737602
7/6/2016 16:00,0.006446016
7/6/2016 17:00,0.006116555
7/6/2016 18:00,0.0058561
7/6/2016 19:00,0.005774124
7/6/2016 20:00,0.005158785
7/6/2016 21:00,0.004922195
7/6/2016 22:00,0.004974598
7/6/2016 23:00,0.004868236
7/7/2016 0:00,0.004791449
7/7/2016 1:00,0.004687163
7/7/2016 2:00,0.004824654
7/7/2016 3:00,0.004648769
7/7/2016 4:00,0.004847483
7/7/2016 5:00,0.004931534
7/7/2016 6:00,0.005356461
7/7/2016 7:00,0.005476831
7/7/2016 8:00,0.00580681
7/7/2016 9:00,0.006427338
7/7/2016 10:00,0.006567943
7/7/2016 11:00,0.00678741
7/7/2016 12:00,0.006761468
7/7/2016 13:00,0.006643174
7/7/2016 14:00,0.006896884
7/7/2016 15:00,0.006639542
7/7/2016 16:00,0.006696095
7/7/2016 17:00,0.00655134
7/7/2016 18:00,0.00637286
7/7/2016 19:00,0.006061559
7/7/2016 20:00,0.005423391
7/7/2016 21:00,0.005436881
7/7/2016 22:00,0.005235572
7/7/2016 23:00,0.005161898
7/8/2016 0:00,0.00500936
7/8/2016 1:00,0.004997427
7/8/2016 2:00,0.004966815
7/8/2016 3:00,0.00488432
7/8/2016 4:00,0.004912338
7/8/2016 5:00,0.004914932
7/8/2016 6:00,0.005365281
7/8/2016 7:00,0.00575804
7/8/2016 8:00,0.005795396
7/8/2016 9:00,0.006051182
7/8/2016 10:00,0.006617751
7/8/2016 11:00,0.007002727
7/8/2016 12:00,0.006624496
7/8/2016 13:00,0.006649919
7/8/2016 14:00,0.007067581
7/8/2016 15:00,0.006886508
7/8/2016 16:00,0.006599592
7/8/2016 17:00,0.006255085
7/8/2016 18:00,0.005942227
7/8/2016 19:00,0.006068304
7/8/2016 20:00,0.005132324
7/8/2016 21:00,0.004927903
7/8/2016 22:00,0.004928421
7/8/2016 23:00,0.004845408
7/9/2016 0:00,0.004847483
7/9/2016 1:00,0.004818428
7/9/2016 2:00,0.0048397
7/9/2016 3:00,0.004749423
7/9/2016 4:00,0.004651882
7/9/2016 5:00,0.00476395
7/9/2016 6:00,0.004789373
7/9/2016 7:00,0.004673673
7/9/2016 8:00,0.00461712
7/9/2016 9:00,0.004669522
7/9/2016 10:00,0.004907149
7/9/2016 11:00,0.004874462
7/9/2016 12:00,0.005113646
7/9/2016 13:00,0.005198735
7/9/2016 14:00,0.005063319
7/9/2016 15:00,0.00520963
7/9/2016 16:00,0.0050986
7/9/2016 17:00,0.005141663
7/9/2016 18:00,0.00503582
7/9/2016 19:00,0.004796118
7/9/2016 20:00,0.004645137
7/9/2016 21:00,0.004845927
7/9/2016 22:00,0.004777959
7/9/2016 23:00,0.004772771
7/10/2016 0:00,0.004726594
7/10/2016 1:00,0.004581839
7/10/2016 2:00,0.004582877
7/10/2016 3:00,0.004605706
7/10/2016 4:00,0.004524248
7/10/2016 5:00,0.004513353
7/10/2016 6:00,0.004616601
7/10/2016 7:00,0.004395058
7/10/2016 8:00,0.004533587
7/10/2016 9:00,0.004588065
7/10/2016 10:00,0.004693389
7/10/2016 11:00,0.00477744
7/10/2016 12:00,0.004694426
7/10/2016 13:00,0.004773808
7/10/2016 14:00,0.004964221
7/10/2016 15:00,0.004982899
7/10/2016 16:00,0.004788336
7/10/2016 17:00,0.0048755
7/10/2016 18:00,0.004851634
7/10/2016 19:00,0.004939317
7/10/2016 20:00,0.004931016
7/10/2016 21:00,0.004745272
7/10/2016 22:00,0.004733339
7/10/2016 23:00,0.004679899
7/11/2016 0:00,0.00484437
7/11/2016 1:00,0.004484298
7/11/2016 2:00,0.004594291
7/11/2016 3:00,0.004580801
7/11/2016 4:00,0.004584433
7/11/2016 5:00,0.004719849
7/11/2016 6:00,0.005128692
7/11/2016 7:00,0.005192509
7/11/2016 8:00,0.005740918
7/11/2016 9:00,0.005981139
7/11/2016 10:00,0.006525917
7/11/2016 11:00,0.006731376
7/11/2016 12:00,0.006369747
7/11/2016 13:00,0.006340693
7/11/2016 14:00,0.006401915
7/11/2016 15:00,0.006116555
7/11/2016 16:00,0.006094245
7/11/2016 17:00,0.006030948
7/11/2016 18:00,0.005965574
7/11/2016 19:00,0.006095802
7/11/2016 20:00,0.005423391
7/11/2016 21:00,0.004997945
7/11/2016 22:00,0.004965259
7/11/2016 23:00,0.004921158
7/12/2016 0:00,0.00507629
7/12/2016 1:00,0.004838663
7/12/2016 2:00,0.004717255
7/12/2016 3:00,0.004785742
7/12/2016 4:00,0.004694426
7/12/2016 5:00,0.005063319
7/12/2016 6:00,0.005327925
7/12/2016 7:00,0.005364243
7/12/2016 8:00,0.005725872
7/12/2016 9:00,0.006000855
7/12/2016 10:00,0.006512946
7/12/2016 11:00,0.006674304
7/12/2016 12:00,0.00671633
7/12/2016 13:00,0.007013104
7/12/2016 14:00,0.00662242
7/12/2016 15:00,0.006518653
7/12/2016 16:00,0.006387388
7/12/2016 17:00,0.00609217
7/12/2016 18:00,0.006099434
7/12/2016 19:00,0.00584261
7/12/2016 20:00,0.005278636
7/12/2016 21:00,0.005061243
7/12/2016 22:00,0.005033745
7/12/2016 23:00,0.004911819
7/13/2016 0:00,0.004921677
7/13/2016 1:00,0.005097043
7/13/2016 2:00,0.004828805
7/13/2016 3:00,0.004909743
7/13/2016 4:00,0.004920639
7/13/2016 5:00,0.005213262
7/13/2016 6:00,0.005573853
7/13/2016 7:00,0.005674507
7/13/2016 8:00,0.005776199
7/13/2016 9:00,0.006112405
7/13/2016 10:00,0.006308525
7/13/2016 11:00,0.006701802
7/13/2016 12:00,0.006459506
7/13/2016 13:00,0.006415924
7/13/2016 14:00,0.006833587
7/13/2016 15:00,0.006929052
7/13/2016 16:00,0.006691944
7/13/2016 17:00,0.006323571
7/13/2016 18:00,0.005914728
7/13/2016 19:00,0.005826526
7/13/2016 20:00,0.005007284
7/13/2016 21:00,0.005113646
7/13/2016 22:00,0.00486201
7/13/2016 23:00,0.0047598
7/14/2016 0:00,0.004998983
7/14/2016 1:00,0.004601555
7/14/2016 2:00,0.004697021
7/14/2016 3:00,0.004689757
7/14/2016 4:00,0.004795081
7/14/2016 5:00,0.005014548
7/14/2016 6:00,0.005291606
7/14/2016 7:00,0.004950213
7/14/2016 8:00,0.005770492
7/14/2016 9:00,0.006069341
7/14/2016 10:00,0.006523323
7/14/2016 11:00,0.00659596
7/14/2016 12:00,0.006689869
7/14/2016 13:00,0.006380643
7/14/2016 14:00,0.006566386
7/14/2016 15:00,0.006647324
7/14/2016 16:00,0.006372341
7/14/2016 17:00,0.006309044
7/14/2016 18:00,0.005898126
7/14/2016 19:00,0.005883598
7/14/2016 20:00,0.005213262
7/14/2016 21:00,0.005128692
7/14/2016 22:00,0.00505398
7/14/2016 23:00,0.004807014
7/15/2016 0:00,0.004787817
7/15/2016 1:00,0.004647212
7/15/2016 2:00,0.004548115
7/15/2016 3:00,0.00459481
7/15/2016 4:00,0.004760319
7/15/2016 5:00,0.004816872
7/15/2016 6:00,0.005146332
7/15/2016 7:00,0.005429617
7/15/2016 8:00,0.00562418
7/15/2016 9:00,0.006001374
7/15/2016 10:00,0.006541482
7/15/2016 11:00,0.006643693
7/15/2016 12:00,0.006598035
7/15/2016 13:00,0.006719443
7/15/2016 14:00,0.006781703
7/15/2016 15:00,0.007073289
7/15/2016 16:00,0.006480778
7/15/2016 17:00,0.006088019
7/15/2016 18:00,0.005914209
7/15/2016 19:00,0.006075049
7/15/2016 20:00,0.005042046
7/15/2016 21:00,0.004854228
7/15/2016 22:00,0.004660702
7/15/2016 23:00,0.0048397
7/16/2016 0:00,0.004761356
7/16/2016 1:00,0.004845927
7/16/2016 2:00,0.004744235
7/16/2016 3:00,0.004568868
7/16/2016 4:00,0.004595848
7/16/2016 5:00,0.004789892
7/16/2016 6:00,0.004379493
7/16/2016 7:00,0.0045725
7/16/2016 8:00,0.004494156
7/16/2016 9:00,0.004450055
7/16/2016 10:00,0.004533587
7/16/2016 11:00,0.004540851
7/16/2016 12:00,0.004891584
7/16/2016 13:00,0.004816353
7/16/2016 14:00,0.005030113
7/16/2016 15:00,0.004957995
7/16/2016 16:00,0.004983418
7/16/2016 17:00,0.005042046
7/16/2016 18:00,0.005126617
7/16/2016 19:00,0.005118834
7/16/2016 20:00,0.004945543
7/16/2016 21:00,0.00498238
7/16/2016 22:00,0.005060725
7/16/2016 23:00,0.004997427
7/17/2016 0:00,0.005087185
7/17/2016 1:00,0.004822579
7/17/2016 2:00,0.004795599
7/17/2016 3:00,0.004683531
7/17/2016 4:00,0.004519579
7/17/2016 5:00,0.004895216
7/17/2016 6:00,0.004747867
7/17/2016 7:00,0.004373267
7/17/2016 8:00,0.00451024
7/17/2016 9:00,0.004524248
7/17/2016 10:00,0.00466589
7/17/2016 11:00,0.00459014
7/17/2016 12:00,0.004630091
7/17/2016 13:00,0.004614526
7/17/2016 14:00,0.005118834
7/17/2016 15:00,0.004854747
7/17/2016 16:00,0.004681456
7/17/2016 17:00,0.004980824
7/17/2016 18:00,0.005081997
7/17/2016 19:00,0.005012992
7/17/2016 20:00,0.004777959
7/17/2016 21:00,0.004988606
7/17/2016 22:00,0.004739565
7/17/2016 23:00,0.004561604
7/18/2016 0:00,0.004530474
7/18/2016 1:00,0.004504533
7/18/2016 2:00,0.004583396
7/18/2016 3:00,0.004552784
7/18/2016 4:00,0.004542408
7/18/2016 5:00,0.004772252
7/18/2016 6:00,0.005163454
7/18/2016 7:00,0.005512631
7/18/2016 8:00,0.005635076
7/18/2016 9:00,0.005822894
7/18/2016 10:00,0.006347956
7/18/2016 11:00,0.006754723
7/18/2016 12:00,0.006267018
7/18/2016 13:00,0.006765619
7/18/2016 14:00,0.006755761
7/18/2016 15:00,0.006333429
7/18/2016 16:00,0.006313713
7/18/2016 17:00,0.006096321
7/18/2016 18:00,0.005801103
7/18/2016 19:00,0.005698893
7/18/2016 20:00,0.004877576
7/18/2016 21:00,0.004925308
7/18/2016 22:00,0.004744754
7/18/2016 23:00,0.004716736
7/19/2016 0:00,0.0045725
7/19/2016 1:00,0.00463476
7/19/2016 2:00,0.004481185
7/19/2016 3:00,0.004573538
7/19/2016 4:00,0.004742159
7/19/2016 5:00,0.004641505
7/19/2016 6:00,0.005215338
7/19/2016 7:00,0.0054016
7/19/2016 8:00,0.00533
7/19/2016 9:00,0.005884117
7/19/2016 10:00,0.005967131
7/19/2016 11:00,0.006259235
7/19/2016 12:00,0.006541482
7/19/2016 13:00,0.006481297
7/19/2016 14:00,0.006439271
7/19/2016 15:00,0.006300223
7/19/2016 16:00,0.006489598
7/19/2016 17:00,0.005765822
7/19/2016 18:00,0.005498622
7/19/2016 19:00,0.005403156
7/19/2016 20:00,0.004801307
7/19/2016 21:00,0.004708435
7/19/2016 22:00,0.004904036
7/19/2016 23:00,0.004706879
7/20/2016 0:00,0.004519579
7/20/2016 1:00,0.004464063
7/20/2016 2:00,0.004534106
7/20/2016 3:00,0.004709992
7/20/2016 4:00,0.004733339
7/20/2016 5:00,0.004769139
7/20/2016 6:00,0.005066951
7/20/2016 7:00,0.00497823
7/20/2016 8:00,0.005411458
7/20/2016 9:00,0.005867514
7/20/2016 10:00,0.006196456
7/20/2016 11:00,0.006425263
7/20/2016 12:00,0.006410735
7/20/2016 13:00,0.006350032
7/20/2016 14:00,0.00629296
7/20/2016 15:00,0.006269612
7/20/2016 16:00,0.00606104
7/20/2016 17:00,0.006013307
7/20/2016 18:00,0.005732098
7/20/2016 19:00,0.005501735
7/20/2016 20:00,0.00498705
7/20/2016 21:00,0.004789373
7/20/2016 22:00,0.004809608
7/20/2016 23:00,0.004699096
7/21/2016 0:00,0.004691313
7/21/2016 1:00,0.004668485
7/21/2016 2:00,0.00463476
7/21/2016 3:00,0.004537738
7/21/2016 4:00,0.004718812
7/21/2016 5:00,0.004781591
7/21/2016 6:00,0.005071101
7/21/2016 7:00,0.005217413
7/21/2016 8:00,0.005320661
7/21/2016 9:00,0.005846242
7/21/2016 10:00,0.005953122
7/21/2016 11:00,0.006202682
7/21/2016 12:00,0.006238482
7/21/2016 13:00,0.006558604
7/21/2016 14:00,0.006614638
7/21/2016 15:00,0.006241076
7/21/2016 16:00,0.005934444
7/21/2016 17:00,0.005628331
7/21/2016 18:00,0.005543242
7/21/2016 19:00,0.005390185
7/21/2016 20:00,0.004708954
7/21/2016 21:00,0.004784185
7/21/2016 22:00,0.004766545
7/21/2016 23:00,0.00454137
7/22/2016 0:00,0.00446562
7/22/2016 1:00,0.004478591
7/22/2016 2:00,0.004551228
7/22/2016 3:00,0.004319308
7/22/2016 4:00,0.004528399
7/22/2016 5:00,0.004750461
7/22/2016 6:00,0.004963702
7/22/2016 7:00,0.005182132
7/22/2016 8:00,0.005552062
7/22/2016 9:00,0.005751814
7/22/2016 10:00,0.006061559
7/22/2016 11:00,0.006515021
7/22/2016 12:00,0.006520729
7/22/2016 13:00,0.006631759
7/22/2016 14:00,0.006753167
7/22/2016 15:00,0.006472477
7/22/2016 16:00,0.006038211
7/22/2016 17:00,0.005762709
7/22/2016 18:00,0.005725872
7/22/2016 19:00,0.005510555
7/22/2016 20:00,0.004683012
7/22/2016 21:00,0.004828805
7/22/2016 22:00,0.004793005
7/22/2016 23:00,0.004892103
7/23/2016 0:00,0.004839182
7/23/2016 1:00,0.004742678
7/23/2016 2:00,0.004699615
7/23/2016 3:00,0.004695983
7/23/2016 4:00,0.004691832
7/23/2016 5:00,0.00463943
7/23/2016 6:00,0.004629053
7/23/2016 7:00,0.004624902
7/23/2016 8:00,0.004693389
7/23/2016 9:00,0.004700652
7/23/2016 10:00,0.004955401
7/23/2016 11:00,0.005208593
7/23/2016 12:00,0.004965778
7/23/2016 13:00,0.005007284
7/23/2016 14:00,0.005309247
7/23/2016 15:00,0.005154115
7/23/2016 16:00,0.005536497
7/23/2016 17:00,0.005262033
7/23/2016 18:00,0.005329481
7/23/2016 19:00,0.005131805
7/23/2016 20:00,0.005179019
7/23/2016 21:00,0.004975117
7/23/2016 22:00,0.005451408
7/23/2016 23:00,0.004934647
7/24/2016 0:00,0.004818428
7/24/2016 1:00,0.004733858
7/24/2016 2:00,0.004764988
7/24/2016 3:00,0.004615045
7/24/2016 4:00,0.004708954
7/24/2016 5:00,0.004771733
7/24/2016 6:00,0.0046083
7/24/2016 7:00,0.004540851
7/24/2016 8:00,0.004567831
7/24/2016 9:00,0.004835031
7/24/2016 10:00,0.004953326
7/24/2016 11:00,0.004909224
7/24/2016 12:00,0.005084591
7/24/2016 13:00,0.004845408
7/24/2016 14:00,0.005186283
7/24/2016 15:00,0.005090817
7/24/2016 16:00,0.005112608
7/24/2016 17:00,0.005130249
7/24/2016 18:00,0.004994832
7/24/2016 19:00,0.004944505
7/24/2016 20:00,0.005015067
7/24/2016 21:00,0.005007284
7/24/2016 22:00,0.004863048
7/24/2016 23:00,0.005099118
7/25/2016 0:00,0.005051385
7/25/2016 1:00,0.004854747
7/25/2016 2:00,0.004819985
7/25/2016 3:00,0.004880689
7/25/2016 4:00,0.004930497
7/25/2016 5:00,0.005161379
7/25/2016 6:00,0.005477869
7/25/2016 7:00,0.00560187
7/25/2016 8:00,0.005717571
7/25/2016 9:00,0.006217728
7/25/2016 10:00,0.006384794
7/25/2016 11:00,0.006615675
7/25/2016 12:00,0.006495306
7/25/2016 13:00,0.006462619
7/25/2016 14:00,0.006827879
7/25/2016 15:00,0.006527992
7/25/2016 16:00,0.006295035
7/25/2016 17:00,0.006322533
7/25/2016 18:00,0.005866477
7/25/2016 19:00,0.005961942
7/25/2016 20:00,0.005121428
7/25/2016 21:00,0.00523194
7/25/2016 22:00,0.004933091
7/25/2016 23:00,0.005025444
7/26/2016 0:00,0.004780553
7/26/2016 1:00,0.004775365
7/26/2016 2:00,0.00489781
7/26/2016 3:00,0.004806495
7/26/2016 4:00,0.004818947
7/26/2016 5:00,0.005014548
7/26/2016 6:00,0.005224677
7/26/2016 7:00,0.005486689
7/26/2016 8:00,0.005565552
7/26/2016 9:00,0.005942745
7/26/2016 10:00,0.006408141
7/26/2016 11:00,0.006461062
7/26/2016 12:00,0.006591809
7/26/2016 13:00,0.00641333
7/26/2016 14:00,0.006648881
7/26/2016 15:00,0.006695576
7/26/2016 16:00,0.006605818
7/26/2016 17:00,0.006179335
7/26/2016 18:00,0.006020571
7/26/2016 19:00,0.005920954
7/26/2016 20:00,0.005203404
7/26/2016 21:00,0.005083034
7/26/2016 22:00,0.005014029
7/26/2016 23:00,0.00498238
7/27/2016 0:00,0.004962665
7/27/2016 1:00,0.00480442
7/27/2016 2:00,0.00500469
7/27/2016 3:00,0.004788336
7/27/2016 4:00,0.004811165
7/27/2016 5:00,0.005003134
7/27/2016 6:00,0.005545836
7/27/2016 7:00,0.005421834
7/27/2016 8:00,0.005661018
7/27/2016 9:00,0.00617674
7/27/2016 10:00,0.006505163
7/27/2016 11:00,0.006794674
7/27/2016 12:00,0.006543557
7/27/2016 13:00,0.006548746
7/27/2016 14:00,0.006546151
7/27/2016 15:00,0.006590253
7/27/2016 16:00,0.006461062
7/27/2016 17:00,0.006259754
7/27/2016 18:00,0.006213059
7/27/2016 19:00,0.005819781
7/27/2016 20:00,0.005083034
7/27/2016 21:00,0.004964221
7/27/2016 22:00,0.004992757
7/27/2016 23:00,0.004855266
7/28/2016 0:00,0.004769139
7/28/2016 1:00,0.004816872
7/28/2016 2:00,0.004761356
7/28/2016 3:00,0.004931534
7/28/2016 4:00,0.004963183
7/28/2016 5:00,0.004878613
7/28/2016 6:00,0.00537462
7/28/2016 7:00,0.005518338
7/28/2016 8:00,0.005773086
7/28/2016 9:00,0.006109811
7/28/2016 10:00,0.006596479
7/28/2016 11:00,0.007056167
7/28/2016 12:00,0.00704579
7/28/2016 13:00,0.007061355
7/28/2016 14:00,0.007223751
7/28/2016 15:00,0.007049422
7/28/2016 16:00,0.006318383
7/28/2016 17:00,0.006351588
7/28/2016 18:00,0.006107735
7/28/2016 19:00,0.006133677
7/28/2016 20:00,0.00508511
7/28/2016 21:00,0.00503167
7/28/2016 22:00,0.00486201
7/28/2016 23:00,0.005098081
7/29/2016 0:00,0.004935685
7/29/2016 1:00,0.005121947
7/29/2016 2:00,0.005119353
7/29/2016 3:00,0.00486668
7/29/2016 4:00,0.00497823
7/29/2016 5:00,0.005045159
7/29/2016 6:00,0.00549966
7/29/2016 7:00,0.005589937
7/29/2016 8:00,0.005914728
7/29/2016 9:00,0.006161694
7/29/2016 10:00,0.006423187
7/29/2016 11:00,0.006911931
7/29/2016 12:00,0.006941504
7/29/2016 13:00,0.0067651
7/29/2016 14:00,0.006855378
7/29/2016 15:00,0.006849152
7/29/2016 16:00,0.006536294
7/29/2016 17:00,0.006068304
7/29/2016 18:00,0.005860769
7/29/2016 19:00,0.005616917
7/29/2016 20:00,0.005001058
7/29/2016 21:00,0.004768101
7/29/2016 22:00,0.004700134
7/29/2016 23:00,0.004677305
7/30/2016 0:00,0.004707916
7/30/2016 1:00,0.004687163
7/30/2016 2:00,0.004732301
7/30/2016 3:00,0.00451906
7/30/2016 4:00,0.004629572
7/30/2016 5:00,0.004526324
7/30/2016 6:00,0.004547596
7/30/2016 7:00,0.004519579
7/30/2016 8:00,0.004524767
7/30/2016 9:00,0.004554341
7/30/2016 10:00,0.004534625
7/30/2016 11:00,0.004588584
7/30/2016 12:00,0.004701171
7/30/2016 13:00,0.004644618
7/30/2016 14:00,0.004989644
7/30/2016 15:00,0.005067469
7/30/2016 16:00,0.004901442
7/30/2016 17:00,0.004885877
7/30/2016 18:00,0.004898329
7/30/2016 19:00,0.004718293
7/30/2016 20:00,0.004820504
7/30/2016 21:00,0.004733339
7/30/2016 22:00,0.004721406
7/30/2016 23:00,0.004667966
7/31/2016 0:00,0.004717255
7/31/2016 1:00,0.004776403
7/31/2016 2:00,0.004730745
7/31/2016 3:00,0.004663815
7/31/2016 4:00,0.004684569
7/31/2016 5:00,0.004655514
7/31/2016 6:00,0.004696502
7/31/2016 7:00,0.004438468
7/31/2016 8:00,0.004440543
7/31/2016 9:00,0.004643581
7/31/2016 10:00,0.004562123
7/31/2016 11:00,0.004830361
7/31/2016 12:00,0.004749423
7/31/2016 13:00,0.004742678
7/31/2016 14:00,0.004886396
7/31/2016 15:00,0.00504931
7/31/2016 16:00,0.004820504
7/31/2016 17:00,0.0048397
7/31/2016 18:00,0.005025963
7/31/2016 19:00,0.004893141
7/31/2016 20:00,0.004688719
7/31/2016 21:00,0.004827767
7/31/2016 22:00,0.004744754
7/31/2016 23:00,0.004807533
8/1/2016 0:00,0.005008322
8/1/2016 1:00,0.004787298
8/1/2016 2:00,0.004814278
8/1/2016 3:00,0.00490248
8/1/2016 4:00,0.004890028
8/1/2016 5:00,0.005028038
8/1/2016 6:00,0.005544798
8/1/2016 7:00,0.005466973
8/1/2016 8:00,0.005745069
8/1/2016 9:00,0.006053257
8/1/2016 10:00,0.006722037
8/1/2016 11:00,0.006773402
8/1/2016 12:00,0.0067651
8/1/2016 13:00,0.006753686
8/1/2016 14:00,0.006865236
8/1/2016 15:00,0.006502569
8/1/2016 16:00,0.006339136
8/1/2016 17:00,0.006066747
8/1/2016 18:00,0.006049626
8/1/2016 19:00,0.00573106
8/1/2016 20:00,0.005342971
8/1/2016 21:00,0.005384997
8/1/2016 22:00,0.005061243
8/1/2016 23:00,0.004878094
8/2/2016 0:00,0.00494243
8/2/2016 1:00,0.004850596
8/2/2016 2:00,0.004707916
8/2/2016 3:00,0.004794043
8/2/2016 4:00,0.004880689
8/2/2016 5:00,0.005298351
8/2/2016 6:00,0.005443625
8/2/2016 7:00,0.00539693
8/2/2016 8:00,0.005711345
8/2/2016 9:00,0.006023684
8/2/2016 10:00,0.006208908
8/2/2016 11:00,0.006446535
8/2/2016 12:00,0.006772364
8/2/2016 13:00,0.006510871
8/2/2016 14:00,0.006700765
8/2/2016 15:00,0.006957588
8/2/2016 16:00,0.00631942
8/2/2016 17:00,0.006076086
8/2/2016 18:00,0.005817706
8/2/2016 19:00,0.00543273
8/2/2016 20:00,0.004872387
8/2/2016 21:00,0.005005728
8/2/2016 22:00,0.004953844
8/2/2016 23:00,0.004912856
8/3/2016 0:00,0.004809089
8/3/2016 1:00,0.004796118
8/3/2016 2:00,0.004781591
8/3/2016 3:00,0.004794043
8/3/2016 4:00,0.005049829
8/3/2016 5:00,0.005149445
8/3/2016 6:00,0.005463341
8/3/2016 7:00,0.005595644
8/3/2016 8:00,0.005661018
8/3/2016 9:00,0.006130045
8/3/2016 10:00,0.006260273
8/3/2016 11:00,0.006537331
8/3/2016 12:00,0.006608412
8/3/2016 13:00,0.006892734
8/3/2016 14:00,0.006746941
8/3/2016 15:00,0.006908299
8/3/2016 16:00,0.00666704
8/3/2016 17:00,0.005996186
8/3/2016 18:00,0.005960386
8/3/2016 19:00,0.00580266
8/3/2016 20:00,0.00531236
8/3/2016 21:00,0.0049471
8/3/2016 22:00,0.004983937
8/3/2016 23:00,0.005065394
8/4/2016 0:00,0.004815834
8/4/2016 1:00,0.004736971
8/4/2016 2:00,0.004672635
8/4/2016 3:00,0.004706879
8/4/2016 4:00,0.004762394
8/4/2016 5:00,0.004863048
8/4/2016 6:00,0.005592531
8/4/2016 7:00,0.005333632
8/4/2016 8:00,0.00577568
8/4/2016 9:00,0.006033023
8/4/2016 10:00,0.006357814
8/4/2016 11:00,0.005997742
8/4/2016 12:00,0.00693009
8/4/2016 13:00,0.007396523
8/4/2016 14:00,0.00720196
8/4/2016 15:00,0.006883395
8/4/2016 16:00,0.006864198
8/4/2016 17:00,0.006498419
8/4/2016 18:00,0.006132639
8/4/2016 19:00,0.005773605
8/4/2016 20:00,0.005186802
8/4/2016 21:00,0.005208074
8/4/2016 22:00,0.004922195
8/4/2016 23:00,0.005032707
8/5/2016 0:00,0.004952807
8/5/2016 1:00,0.004986012
8/5/2016 2:00,0.004690795
8/5/2016 3:00,0.004754611
8/5/2016 4:00,0.004841257
8/5/2016 5:00,0.004759281
8/5/2016 6:00,0.005285899
8/5/2016 7:00,0.005431692
8/5/2016 8:00,0.005543761
8/5/2016 9:00,0.005805773
8/5/2016 10:00,0.0061949
8/5/2016 11:00,0.006864198
8/5/2016 12:00,0.006726188
8/5/2016 13:00,0.006821653
8/5/2016 14:00,0.006719961
8/5/2016 15:00,0.006380124
8/5/2016 16:00,0.006104103
8/5/2016 17:00,0.00592303
8/5/2016 18:00,0.005863882
8/5/2016 19:00,0.005786057
8/5/2016 20:00,0.005055017
8/5/2016 21:00,0.00490248
8/5/2016 22:00,0.004829324
8/5/2016 23:00,0.004829324
8/6/2016 0:00,0.004690276
8/6/2016 1:00,0.004708954
8/6/2016 2:00,0.004636836
8/6/2016 3:00,0.004470808
8/6/2016 4:00,0.004546558
8/6/2016 5:00,0.004588065
8/6/2016 6:00,0.00451439
8/6/2016 7:00,0.004426188
8/6/2016 8:00,0.004481704
8/6/2016 9:00,0.004484298
8/6/2016 10:00,0.004663815
8/6/2016 11:00,0.004699096
8/6/2016 12:00,0.004771214
8/6/2016 13:00,0.004695983
8/6/2016 14:00,0.004811683
8/6/2016 15:00,0.004864086
8/6/2016 16:00,0.004864605
8/6/2016 17:00,0.004857341
8/6/2016 18:00,0.00485786
8/6/2016 19:00,0.004734896
8/6/2016 20:00,0.004899367
8/6/2016 21:00,0.004852671
8/6/2016 22:00,0.004735414
8/6/2016 23:00,0.004836587
8/7/2016 0:00,0.00459948
8/7/2016 1:00,0.004548634
8/7/2016 2:00,0.004505051
8/7/2016 3:00,0.00442567
8/7/2016 4:00,0.004520098
8/7/2016 5:00,0.004538776
8/7/2016 6:00,0.004384681
8/7/2016 7:00,0.004327091
8/7/2016 8:00,0.004402841
8/7/2016 9:00,0.004493118
8/7/2016 10:00,0.004753055
8/7/2016 11:00,0.004786779
8/7/2016 12:00,0.004633204
8/7/2016 13:00,0.004826211
8/7/2016 14:00,0.004646175
8/7/2016 15:00,0.004741641
8/7/2016 16:00,0.004802344
8/7/2016 17:00,0.004780553
8/7/2016 18:00,0.004749942
8/7/2016 19:00,0.004778478
8/7/2016 20:00,0.004799231
8/7/2016 21:00,0.004674711
8/7/2016 22:00,0.004655514
8/7/2016 23:00,0.004556935
8/8/2016 0:00,0.004597923
8/8/2016 1:00,0.004447461
8/8/2016 2:00,0.00445213
8/8/2016 3:00,0.004446942
8/8/2016 4:00,0.004569387
8/8/2016 5:00,0.004846445
8/8/2016 6:00,0.005315473
8/8/2016 7:00,0.00537047
8/8/2016 8:00,0.005642339
8/8/2016 9:00,0.006249896
