Time,Zone1,Zone2,Zone3,Zone4,Zone5
6/17/2016 12:00,0.759723783,0.725561264,0.628615619,0.725561264,0.261610904
6/17/2016 13:00,0.908671051,1.077616675,0.856296574,0.963439431,0.54546324
6/17/2016 14:00,0.800004822,1.304369905,0.739191843,0.846334701,0.546691843
6/17/2016 15:00,0.819719935,1.398152751,0.819719935,0.936195754,0.598053269
6/17/2016 16:00,0.716970271,1.593323485,0.716970271,0.929111811,0.593636938
6/17/2016 17:00,0.65563375,1.562850407,0.65563375,0.961016615,0.57563375
6/17/2016 18:00,0.559387258,1.258385071,0.559387258,0.884976377,0.518553924
6/17/2016 19:00,0.424462302,0.531605159,0.424462302,0.531605159,0.423628969
6/17/2016 20:00,0.246802667,0.353945524,0.246802667,0.353945524,0.246802667
6/17/2016 21:00,0.120171447,0.227314304,0.120171447,0.227314304,0.120171447
6/17/2016 22:00,0,0,0,0,0
6/17/2016 23:00,0,0,0,0,0
6/18/2016 0:00,0,0,0,0,0
6/18/2016 1:00,0,0,0,0,0
6/18/2016 2:00,0,0,0,0,0
6/18/2016 3:00,0,0,0,0,0
6/18/2016 4:00,0,0,0,0,0
6/18/2016 5:00,0,0,0,0,0
6/18/2016 6:00,0,0,0,0,0
6/18/2016 7:00,0,0,0,0,0
6/18/2016 8:00,0,0,0.756926837,0,0
6/18/2016 9:00,0,0,1.122581629,0.332762225,0
6/18/2016 10:00,0,0.472401222,1.009982445,0.573558537,0
6/18/2016 11:00,0.644881291,0.834929011,0.909136827,0.834929011,0
6/18/2016 12:00,0.939676343,1.01933667,0.914381498,1.01933667,0.395294817
6/18/2016 13:00,0.910592212,1.101367376,0.839395269,0.946538126,0.536061935
6/18/2016 14:00,0.854386008,1.381390697,0.790004465,0.897147322,0.585837798
6/18/2016 15:00,0.742301081,1.625167626,0.742301081,0.864725768,0.627301081
6/18/2016 16:00,0.735400689,1.703381752,0.735400689,0.959947847,0.629567356
