Time,Average kW/sqm
8/8/2016 10:00,0.024989208
8/8/2016 11:00,0.025516345
8/8/2016 12:00,0.025769537
8/8/2016 13:00,0.025097126
8/8/2016 14:00,0.026483455
8/8/2016 15:00,0.025086749
8/8/2016 16:00,0.024947701
8/8/2016 17:00,0.022965749
8/8/2016 18:00,0.022455214
8/8/2016 19:00,0.022637844
8/8/2016 20:00,0.018729973
8/8/2016 21:00,0.018773555
8/8/2016 22:00,0.019115987
8/8/2016 23:00,0.018306603
8/9/2016 0:00,0.018364713
8/9/2016 1:00,0.018132274
8/9/2016 2:00,0.01847263
8/9/2016 3:00,0.017669473
8/9/2016 4:00,0.018559795
8/9/2016 5:00,0.019093158
8/9/2016 6:00,0.020711926
8/9/2016 7:00,0.021361508
8/9/2016 8:00,0.021623001
8/9/2016 9:00,0.023494961
8/9/2016 10:00,0.024910345
8/9/2016 11:00,0.026504209
8/9/2016 12:00,0.025389749
8/9/2016 13:00,0.0258484
8/9/2016 14:00,0.026230263
8/9/2016 15:00,0.02675325
8/9/2016 16:00,0.025539174
8/9/2016 17:00,0.024204728
8/9/2016 18:00,0.02358005
8/9/2016 19:00,0.02388305
8/9/2016 20:00,0.020514768
8/9/2016 21:00,0.020191015
8/9/2016 22:00,0.019169946
8/9/2016 23:00,0.019628597
8/10/2016 0:00,0.019431439
8/10/2016 1:00,0.019211453
8/10/2016 2:00,0.019580864
8/10/2016 3:00,0.018991466
8/10/2016 4:00,0.019273713
8/10/2016 5:00,0.019250884
8/10/2016 6:00,0.02206505
8/10/2016 7:00,0.021490179
8/10/2016 8:00,0.021789029
8/10/2016 9:00,0.024094735
8/10/2016 10:00,0.026035181
8/10/2016 11:00,0.025748784
8/10/2016 12:00,0.026491757
8/10/2016 13:00,0.025908585
8/10/2016 14:00,0.026960784
8/10/2016 15:00,0.027454716
8/10/2016 16:00,0.025985373
8/10/2016 17:00,0.024165297
8/10/2016 18:00,0.023434776
8/10/2016 19:00,0.023021783
8/10/2016 20:00,0.019547658
8/10/2016 21:00,0.019628597
8/10/2016 22:00,0.019763494
8/10/2016 23:00,0.018819213
8/11/2016 0:00,0.018260945
8/11/2016 1:00,0.018094918
8/11/2016 2:00,0.017933041
8/11/2016 3:00,0.018308678
8/11/2016 4:00,0.018900151
8/11/2016 5:00,0.019097309
8/11/2016 6:00,0.020948515
8/11/2016 7:00,0.020691172
8/11/2016 8:00,0.022075426
8/11/2016 9:00,0.02294292
8/11/2016 10:00,0.024841859
8/11/2016 11:00,0.025034866
8/11/2016 12:00,0.025290133
8/11/2016 13:00,0.025458236
8/11/2016 14:00,0.026153476
8/11/2016 15:00,0.025049393
8/11/2016 16:00,0.024567914
8/11/2016 17:00,0.023310256
8/11/2016 18:00,0.02285368
8/11/2016 19:00,0.022708406
8/11/2016 20:00,0.019576713
8/11/2016 21:00,0.019365028
8/11/2016 22:00,0.01886072
8/11/2016 23:00,0.018974863
8/12/2016 0:00,0.018603377
8/12/2016 1:00,0.018381315
8/12/2016 2:00,0.018426973
8/12/2016 3:00,0.018526589
8/12/2016 4:00,0.01832113
8/12/2016 5:00,0.019410686
8/12/2016 6:00,0.020786638
8/12/2016 7:00,0.02152131
8/12/2016 8:00,0.023337235
8/12/2016 9:00,0.024599044
8/12/2016 10:00,0.024831482
8/12/2016 11:00,0.02638799
8/12/2016 12:00,0.026910976
8/12/2016 13:00,0.026207435
8/12/2016 14:00,0.025128256
8/12/2016 15:00,0.025701051
8/12/2016 16:00,0.025103352
8/12/2016 17:00,0.024175674
8/12/2016 18:00,0.023233468
8/12/2016 19:00,0.022770666
8/12/2016 20:00,0.019796699
8/12/2016 21:00,0.019574638
8/12/2016 22:00,0.018945809
8/12/2016 23:00,0.019410686
8/13/2016 0:00,0.018308678
8/13/2016 1:00,0.018223589
8/13/2016 2:00,0.017677774
8/13/2016 3:00,0.017410055
8/13/2016 4:00,0.01804511
8/13/2016 5:00,0.017351945
8/13/2016 6:00,0.017632116
8/13/2016 7:00,0.016953479
8/13/2016 8:00,0.016801979
8/13/2016 9:00,0.017214972
8/13/2016 10:00,0.017926815
8/13/2016 11:00,0.018734124
8/13/2016 12:00,0.018325281
8/13/2016 13:00,0.018796384
8/13/2016 14:00,0.019159569
8/13/2016 15:00,0.01931522
8/13/2016 16:00,0.019445966
8/13/2016 17:00,0.018478856
8/13/2016 18:00,0.019668028
8/13/2016 19:00,0.019271638
8/13/2016 20:00,0.019670103
8/13/2016 21:00,0.018839966
8/13/2016 22:00,0.019140891
8/13/2016 23:00,0.018659411
8/14/2016 0:00,0.018159254
8/14/2016 1:00,0.017540801
8/14/2016 2:00,0.018263021
8/14/2016 3:00,0.017559479
8/14/2016 4:00,0.01729176
8/14/2016 5:00,0.017793993
8/14/2016 6:00,0.01744326
8/14/2016 7:00,0.017204596
8/14/2016 8:00,0.01689952
8/14/2016 9:00,0.017281383
8/14/2016 10:00,0.017187993
8/14/2016 11:00,0.018466404
8/14/2016 12:00,0.017829274
8/14/2016 13:00,0.019582939
8/14/2016 14:00,0.02004159
8/14/2016 15:00,0.018831665
8/14/2016 16:00,0.018192459
8/14/2016 17:00,0.019246733
8/14/2016 18:00,0.018638658
8/14/2016 19:00,0.018236041
8/14/2016 20:00,0.019153343
8/14/2016 21:00,0.018177932
8/14/2016 22:00,0.018086617
8/14/2016 23:00,0.017874932
8/15/2016 0:00,0.018113596
8/15/2016 1:00,0.017843801
8/15/2016 2:00,0.017887384
8/15/2016 3:00,0.017306287
8/15/2016 4:00,0.017926815
8/15/2016 5:00,0.018665637
8/15/2016 6:00,0.02055835
8/15/2016 7:00,0.020099699
8/15/2016 8:00,0.022436536
8/15/2016 9:00,0.022903488
8/15/2016 10:00,0.025292208
8/15/2016 11:00,0.024462071
8/15/2016 12:00,0.024549235
8/15/2016 13:00,0.025923113
8/15/2016 14:00,0.025223722
8/15/2016 15:00,0.025188441
8/15/2016 16:00,0.024194352
8/15/2016 17:00,0.022847454
8/15/2016 18:00,0.022691803
8/15/2016 19:00,0.022156365
8/15/2016 20:00,0.019620295
8/15/2016 21:00,0.019045425
8/15/2016 22:00,0.018773555
8/15/2016 23:00,0.018607528
8/16/2016 0:00,0.018456028
8/16/2016 1:00,0.0181385
8/16/2016 2:00,0.017914363
8/16/2016 3:00,0.018568096
8/16/2016 4:00,0.018773555
8/16/2016 5:00,0.019956501
8/16/2016 6:00,0.020633063
8/16/2016 7:00,0.020875878
8/16/2016 8:00,0.022536152
8/16/2016 9:00,0.02373155
8/16/2016 10:00,0.024883366
8/16/2016 11:00,0.025653318
8/16/2016 12:00,0.02499751
8/16/2016 13:00,0.025588982
8/16/2016 14:00,0.025678222
8/16/2016 15:00,0.026622503
8/16/2016 16:00,0.024543009
8/16/2016 17:00,0.023810413
8/16/2016 18:00,0.023316482
8/16/2016 19:00,0.022633694
8/16/2016 20:00,0.021068885
8/16/2016 21:00,0.019385781
8/16/2016 22:00,0.020112152
8/16/2016 23:00,0.019049576
8/17/2016 0:00,0.018754877
8/17/2016 1:00,0.018509987
8/17/2016 2:00,0.018839966
8/17/2016 3:00,0.017937192
8/17/2016 4:00,0.018198685
8/17/2016 5:00,0.019657651
8/17/2016 6:00,0.020230446
8/17/2016 7:00,0.019763494
8/17/2016 8:00,0.021456974
8/17/2016 9:00,0.022407481
8/17/2016 10:00,0.023613256
8/17/2016 11:00,0.022907639
8/17/2016 12:00,0.024800352
8/17/2016 13:00,0.023252146
8/17/2016 14:00,0.022940844
8/17/2016 15:00,0.024047002
8/17/2016 16:00,0.023615331
8/17/2016 17:00,0.02318781
8/17/2016 18:00,0.022961598
8/17/2016 19:00,0.021764125
8/17/2016 20:00,0.01958709
8/17/2016 21:00,0.018997692
8/17/2016 22:00,0.018570172
8/17/2016 23:00,0.018609603
8/18/2016 0:00,0.018088692
8/18/2016 1:00,0.017941342
8/18/2016 2:00,0.017679849
8/18/2016 3:00,0.017688151
8/18/2016 4:00,0.017989075
8/18/2016 5:00,0.018628281
8/18/2016 6:00,0.02079909
8/18/2016 7:00,0.020054042
8/18/2016 8:00,0.021618851
8/18/2016 9:00,0.022843303
8/18/2016 10:00,0.024304345
8/18/2016 11:00,0.025302585
8/18/2016 12:00,0.024887516
8/18/2016 13:00,0.02557653
8/18/2016 14:00,0.025877455
8/18/2016 15:00,0.025549551
8/18/2016 16:00,0.024918647
8/18/2016 17:00,0.022828776
8/18/2016 18:00,0.021851289
8/18/2016 19:00,0.021334529
8/18/2016 20:00,0.019367103
8/18/2016 21:00,0.01835226
8/18/2016 22:00,0.018242267
8/18/2016 23:00,0.017802294
8/19/2016 0:00,0.017679849
8/19/2016 1:00,0.017540801
8/19/2016 2:00,0.013282197
8/19/2016 3:00,0.012933539
8/19/2016 4:00,0.01257658
8/19/2016 5:00,0.013645382
8/19/2016 6:00,0.017312513
8/19/2016 7:00,0.01780437
8/19/2016 8:00,0.020049891
8/19/2016 9:00,0.022540303
8/19/2016 10:00,0.02155244
8/19/2016 11:00,0.02297405
8/19/2016 12:00,0.023866448
8/19/2016 13:00,0.022606714
8/19/2016 14:00,0.022901413
8/19/2016 15:00,0.023596653
8/19/2016 16:00,0.023038386
8/19/2016 17:00,0.021909399
8/19/2016 18:00,0.021224536
8/19/2016 19:00,0.020002158
8/19/2016 20:00,0.019751042
8/19/2016 21:00,0.019385781
8/19/2016 22:00,0.019207302
8/19/2016 23:00,0.019076555
8/20/2016 0:00,0.018804685
8/20/2016 1:00,0.018665637
8/20/2016 2:00,0.018574322
8/20/2016 3:00,0.018563945
8/20/2016 4:00,0.019302768
8/20/2016 5:00,0.01874035
8/20/2016 6:00,0.019543507
8/20/2016 7:00,0.018779781
8/20/2016 8:00,0.019392007
8/20/2016 9:00,0.019971028
8/20/2016 10:00,0.019998008
8/20/2016 11:00,0.020882104
8/20/2016 12:00,0.020610234
8/20/2016 13:00,0.020992097
8/20/2016 14:00,0.022187495
8/20/2016 15:00,0.021853365
8/20/2016 16:00,0.021276419
8/20/2016 17:00,0.021502632
8/20/2016 18:00,0.01919485
8/20/2016 19:00,0.018929206
8/20/2016 20:00,0.019389932
8/20/2016 21:00,0.020877953
8/20/2016 22:00,0.020317611
8/20/2016 23:00,0.01931522
8/21/2016 0:00,0.019099384
8/21/2016 1:00,0.018935432
8/21/2016 2:00,0.019001843
8/21/2016 3:00,0.018914678
8/21/2016 4:00,0.019051651
8/21/2016 5:00,0.018966562
8/21/2016 6:00,0.018991466
8/21/2016 7:00,0.018927131
8/21/2016 8:00,0.01959124
8/21/2016 9:00,0.019582939
8/21/2016 10:00,0.019620295
8/21/2016 11:00,0.020203467
8/21/2016 12:00,0.01989009
8/21/2016 13:00,0.020931912
8/21/2016 14:00,0.020081021
8/21/2016 15:00,0.019790473
8/21/2016 16:00,0.020141206
8/21/2016 17:00,0.019572562
8/21/2016 18:00,0.019651425
8/21/2016 19:00,0.019066179
8/21/2016 20:00,0.01928409
8/21/2016 21:00,0.019236357
8/21/2016 22:00,0.019518603
8/21/2016 23:00,0.018404144
8/22/2016 0:00,0.018765254
8/22/2016 1:00,0.019020521
8/22/2016 2:00,0.019161644
8/22/2016 3:00,0.01853074
8/22/2016 4:00,0.01901222
8/22/2016 5:00,0.019331822
8/22/2016 6:00,0.019881788
8/22/2016 7:00,0.019032973
8/22/2016 8:00,0.019898391
8/22/2016 9:00,0.021452823
8/22/2016 10:00,0.023690043
8/22/2016 11:00,0.024229633
8/22/2016 12:00,0.023800037
8/22/2016 13:00,0.023631934
8/22/2016 14:00,0.024325098
8/22/2016 15:00,0.025219571
8/22/2016 16:00,0.023949461
8/22/2016 17:00,0.023565523
8/22/2016 18:00,0.022314091
8/22/2016 19:00,0.022754064
8/22/2016 20:00,0.021689412
8/22/2016 21:00,0.021226611
8/22/2016 22:00,0.020952666
8/22/2016 23:00,0.01868224
8/23/2016 0:00,0.017862479
8/23/2016 1:00,0.018219438
8/23/2016 2:00,0.0181385
8/23/2016 3:00,0.017333267
8/23/2016 4:00,0.018111521
8/23/2016 5:00,0.019057877
8/23/2016 6:00,0.020539672
8/23/2016 7:00,0.019854809
8/23/2016 8:00,0.022374276
8/23/2016 9:00,0.025775763
8/23/2016 10:00,0.025918962
8/23/2016 11:00,0.025039016
8/23/2016 12:00,0.026871545
8/23/2016 13:00,0.02557653
8/23/2016 14:00,0.026004051
8/23/2016 15:00,0.025698976
8/23/2016 16:00,0.025960469
8/23/2016 17:00,0.023806263
8/23/2016 18:00,0.022951221
8/23/2016 19:00,0.022814248
8/23/2016 20:00,0.022455214
8/23/2016 21:00,0.021952981
8/23/2016 22:00,0.021693563
8/23/2016 23:00,0.019657651
8/24/2016 0:00,0.018194534
8/24/2016 1:00,0.018074164
8/24/2016 2:00,0.017881158
8/24/2016 3:00,0.017856253
8/24/2016 4:00,0.01883374
8/24/2016 5:00,0.019394083
8/24/2016 6:00,0.02224768
8/24/2016 7:00,0.021440371
8/24/2016 8:00,0.022141837
8/24/2016 9:00,0.024810729
8/24/2016 10:00,0.026157626
8/24/2016 11:00,0.026165928
8/24/2016 12:00,0.026610051
8/24/2016 13:00,0.026091215
8/24/2016 14:00,0.026630805
8/24/2016 15:00,0.026263469
8/24/2016 16:00,0.026230263
8/24/2016 17:00,0.024733941
8/24/2016 18:00,0.023658913
8/24/2016 19:00,0.023071591
8/24/2016 20:00,0.021930152
8/24/2016 21:00,0.022401255
8/24/2016 22:00,0.022517474
8/24/2016 23:00,0.019323521
8/25/2016 0:00,0.018250569
8/25/2016 1:00,0.017964171
8/25/2016 2:00,0.017437034
8/25/2016 3:00,0.018117747
8/25/2016 4:00,0.018505836
8/25/2016 5:00,0.019665953
8/25/2016 6:00,0.021531686
8/25/2016 7:00,0.020803241
8/25/2016 8:00,0.022627468
8/25/2016 9:00,0.024561688
8/25/2016 10:00,0.024671681
8/25/2016 11:00,0.027139264
8/25/2016 12:00,0.026358935
8/25/2016 13:00,0.0273551
8/25/2016 14:00,0.027452641
8/25/2016 15:00,0.027792997
8/25/2016 16:00,0.02708738
8/25/2016 17:00,0.025261078
8/25/2016 18:00,0.023384968
8/25/2016 19:00,0.022843303
8/25/2016 20:00,0.022617091
8/25/2016 21:00,0.022262207
8/25/2016 22:00,0.022637844
8/25/2016 23:00,0.019161644
8/26/2016 0:00,0.018659411
8/26/2016 1:00,0.018370939
8/26/2016 2:00,0.018233966
8/26/2016 3:00,0.018505836
8/26/2016 4:00,0.019213528
8/26/2016 5:00,0.019614069
8/26/2016 6:00,0.022901413
8/26/2016 7:00,0.022150139
8/26/2016 8:00,0.023079892
8/26/2016 9:00,0.024738092
8/26/2016 10:00,0.027006442
8/26/2016 11:00,0.026705517
8/26/2016 12:00,0.0263029
8/26/2016 13:00,0.026479305
8/26/2016 14:00,0.025941791
8/26/2016 15:00,0.026809284
8/26/2016 16:00,0.026217811
8/26/2016 17:00,0.024767146
8/26/2016 18:00,0.023675516
8/26/2016 19:00,0.023019707
8/26/2016 20:00,0.022637844
8/26/2016 21:00,0.022498796
8/26/2016 22:00,0.023243845
8/26/2016 23:00,0.01895411
8/27/2016 0:00,0.01870922
8/27/2016 1:00,0.018072089
8/27/2016 2:00,0.018522439
8/27/2016 3:00,0.0178355
8/27/2016 4:00,0.018399993
8/27/2016 5:00,0.018300377
8/27/2016 6:00,0.019062028
8/27/2016 7:00,0.017901911
8/27/2016 8:00,0.018790158
8/27/2016 9:00,0.018752802
8/27/2016 10:00,0.018617904
8/27/2016 11:00,0.018896
8/27/2016 12:00,0.018817137
8/27/2016 13:00,0.019908768
8/27/2016 14:00,0.020427604
8/27/2016 15:00,0.020649665
8/27/2016 16:00,0.020186864
8/27/2016 17:00,0.019840282
8/27/2016 18:00,0.019201076
8/27/2016 19:00,0.019215603
8/27/2016 20:00,0.019651425
8/27/2016 21:00,0.019234281
8/27/2016 22:00,0.019292391
8/27/2016 23:00,0.018877322
8/28/2016 0:00,0.01871337
8/28/2016 1:00,0.018281699
8/28/2016 2:00,0.019238432
8/28/2016 3:00,0.017881158
8/28/2016 4:00,0.018055486
8/28/2016 5:00,0.01786663
8/28/2016 6:00,0.017549103
8/28/2016 7:00,0.017383075
8/28/2016 8:00,0.016920963
8/28/2016 9:00,0.017729657
8/28/2016 10:00,0.018456028
8/28/2016 11:00,0.019846508
8/28/2016 12:00,0.020085172
8/28/2016 13:00,0.019518603
8/28/2016 14:00,0.020305158
8/28/2016 15:00,0.020637213
8/28/2016 16:00,0.0208572
8/28/2016 17:00,0.020267802
8/28/2016 18:00,0.020869652
8/28/2016 19:00,0.019782172
8/28/2016 20:00,0.020311385
8/28/2016 21:00,0.019686706
8/28/2016 22:00,0.019873487
8/28/2016 23:00,0.019778021
8/29/2016 0:00,0.019118062
8/29/2016 1:00,0.018825439
8/29/2016 2:00,0.018804685
8/29/2016 3:00,0.018786007
8/29/2016 4:00,0.018952035
8/29/2016 5:00,0.019937823
8/29/2016 6:00,0.022623317
8/29/2016 7:00,0.022390878
8/29/2016 8:00,0.022899338
8/29/2016 9:00,0.024248311
8/29/2016 10:00,0.02557238
8/29/2016 11:00,0.025979147
8/29/2016 12:00,0.027363401
8/29/2016 13:00,0.02714549
8/29/2016 14:00,0.026782305
8/29/2016 15:00,0.026823812
8/29/2016 16:00,0.026363085
8/29/2016 17:00,0.024999585
8/29/2016 18:00,0.023791735
8/29/2016 19:00,0.022455214
8/29/2016 20:00,0.022297488
8/29/2016 21:00,0.022212399
8/29/2016 22:00,0.0226752
8/29/2016 23:00,0.0190475
8/30/2016 0:00,0.018491308
8/30/2016 1:00,0.018287925
8/30/2016 2:00,0.018036808
8/30/2016 3:00,0.018202836
8/30/2016 4:00,0.018229815
8/30/2016 5:00,0.018692617
8/30/2016 6:00,0.020844748
8/30/2016 7:00,0.021627152
8/30/2016 8:00,0.021840912
8/30/2016 9:00,0.024665455
8/30/2016 10:00,0.025842174
8/30/2016 11:00,0.027045873
8/30/2016 12:00,0.027427737
8/30/2016 13:00,0.027162093
8/30/2016 14:00,0.026506284
8/30/2016 15:00,0.026908901
8/30/2016 16:00,0.025647092
8/30/2016 17:00,0.024964304
8/30/2016 18:00,0.023403646
8/30/2016 19:00,0.023216865
8/30/2016 20:00,0.023619482
8/30/2016 21:00,0.022762365
8/30/2016 22:00,0.022067125
8/30/2016 23:00,0.01964935
8/31/2016 0:00,0.018551493
8/31/2016 1:00,0.018194534
8/31/2016 2:00,0.017791918
8/31/2016 3:00,0.017974548
8/31/2016 4:00,0.017831349
8/31/2016 5:00,0.019771795
8/31/2016 6:00,0.02170394
8/31/2016 7:00,0.02155659
8/31/2016 8:00,0.021857515
8/31/2016 9:00,0.023609105
8/31/2016 10:00,0.026547791
8/31/2016 11:00,0.027348874
8/31/2016 12:00,0.026118195
8/31/2016 13:00,0.027151716
8/31/2016 14:00,0.026296674
8/31/2016 15:00,0.027900915
8/31/2016 16:00,0.026803058
8/31/2016 17:00,0.024511879
8/31/2016 18:00,0.023721173
8/31/2016 19:00,0.021959207
8/31/2016 20:00,0.022262207
8/31/2016 21:00,0.02276029
8/31/2016 22:00,0.022563132
8/31/2016 23:00,0.019823679
