Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,51.5,51.5,210.7296992,107.2925571
7,73.5,73.5,85.11030087,76.14795752
8,108.5,108.5,496.3065344,152.8207626
9,172.1288695,171,321.5269755,171
10,197.5580907,161.5,372.3085513,161.5
11,173.9764557,166.5,180.6388506,166.5
12,248.3467423,179.0506166,177,177
13,195.1240689,278.4176501,109.5,109.5
14,72.5,72.5,72.5,72.5
15,56.5,56.5,56.5,56.5
16,41,41,41,41
17,25.5,25.5,25.5,25.5
18,10.5,10.5,10.5,10.5
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,37.5,37.5,282.6074017,124.0077992
7,71,71,476.1862801,164.4560745
8,124.5,124.5,173.2527556,130.2100106
9,112.1943735,110.5,529.4309727,110.5
10,159.835973,105.5,432.6268929,105.5
11,213.4240135,168.5,255.142004,168.5
12,227.9913608,146.5316682,144.5,144.5
13,119.9563498,121.4104962,118.5,118.5
14,72.5,72.5,72.5,72.5
15,56.5,56.5,56.5,56.5
16,128.5,218.3631173,128.5,139.3816026
17,80.5,214.584606,80.5,111.9780726
18,29,312.8331019,29,130.5122315
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38,38,44.46906236,40.29903064
7,94,94,172.4876175,112.2974421
8,137,137,161.7657366,139.9678874
9,139.5173296,139.5,162.9526554,139.5
10,179.0213586,136,402.6009143,136
11,200.3697391,113.5,284.287455,113.5
12,187.4866994,73.28397241,71,71
13,170.3255376,273.4728529,69.5,69.5
14,160.7266313,396.9153749,117,117
15,101.5,470.9730311,101.5,102.5590369
16,99,448.3839082,99,142.0119634
17,40,548.9984131,40,160.392743
18,24,376.882288,24,150.7874386
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38,38,182.9752867,89.86332181
7,25.5,25.5,25.5,25.5
8,43,43,43,43
9,57.5,57.5,57.5,57.5
10,68.5,68.5,68.5,68.5
11,95.7100212,95,96.42226685,95
12,110.1064275,108.5234021,108.5,108.5
13,200.3996765,275.6266802,128.5,128.5
14,178.5068793,222.8441109,170.5,170.5
15,143,170.4711354,143,143.1427075
16,101,487.5706281,101,149.3161668
17,82.5,251.9980715,82.5,122.8690556
18,31.5,70.26824315,31.5,45.48795558
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,19.5,19.5,19.5,19.5
7,79,79,95.92680421,83.0244408
8,99,99,530.1188573,152.849123
9,141.5,141.5,430.0993385,143.0627077
10,209.6758438,191,313.4101773,191
11,207.3954437,127.5,290.4737352,127.5
12,220.3468216,130.8334024,130,130
13,203.4272262,288.7982318,123.5,123.5
14,166.1382193,379.497931,128.5,128.5
15,167,275.4096259,167,167.7973411
16,117.5,192.6429111,117.5,127.0225481
17,51,543.8583765,51,169.1286001
18,21,398.2501321,21,157.6411091
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,36,36,331.9770121,143.1831629
7,47.5,47.5,586.2168627,176.7417299
8,51,51,628.8770473,124.5360792
9,50,50,583.6040989,54.40674598
10,124.5940545,70.5,434.7636594,70.5
11,164.0819841,67.5,268.0024406,67.5
12,176.527979,61.91275599,61.5,61.5
13,158.7158929,268.3348469,58,58
14,118.4408857,442.5850934,62.5,62.5
15,44.5,583.1194122,44.5,49.53362227
16,47.5,635.1656388,47.5,122.9120554
17,34,588.7377731,34,167.7280191
18,21.5,394.8014793,21.5,157.1840949
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,43,43,273.3569732,126.8899169
7,90,90,185.2345836,113.0416267
8,139,139,256.3092832,154.188231
9,109,109,508.4546204,113.3715767
10,160.9001713,158.5,175.0912545,158.5
11,203.7834219,197,211.3225727,197
12,260.6175929,215,215.1061606,215
13,181.2790673,280.1128385,92,92
14,117.3618645,441.7869892,62.5,62.5
15,56.5,563.064205,56.5,62.15594243
16,53,602.5138556,53,124.3173895
17,45,537.8667469,45,164.4323126
18,25.5,358.9506482,25.5,147.0801505
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,51.5,51.5,202.5196646,106.7893007
7,79,79,95.90410984,83.12243978
8,131,131,341.650103,158.7136568
9,125,125,453.5012288,129.424611
10,150.0450424,104.5,427.3830179,104.5
11,172.555209,82,276.3273195,82
12,226.396656,153,153.6243108,153
13,209.2737895,292.7471243,135,135
14,190.3737695,301.0741788,172,172
15,81,544.5633719,81,86.93989164
16,57,601.1296804,57,128.3348332
17,48,504.0107568,48,159.0155683
18,28,317.9825901,28,134.0255905
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,19.5,19.5,19.5,19.5
7,29,29,29,29
8,60,60,60,60
9,106.5,106.5,110.4118719,106.561934
10,202.8357497,194,258.1748141,194
11,178.4453276,172.5,185.4575562,172.5
12,261.8571302,221,221.6099802,221
13,211.984152,293.390579,140.5,140.5
14,123.9488406,439.2093511,72.5,72.5
15,54.5,567.3898065,54.5,61.82880219
16,48.5,630.2513896,48.5,125.4499785
17,31.5,615.9400921,31.5,174.3652988
18,20.5,418.8896434,20.5,166.5163063
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,37.5,37.5,273.8961496,124.8825988
7,88.5,88.5,239.650674,125.8913034
8,83,83,83,83
9,165,165,315.6604747,167.7166863
10,102.9922921,101.5,112.5916212,101.5
11,182.4354981,106.5,274.4489631,106.5
12,248.226975,220.5,221.0982667,220.5
13,230.0230065,269.2089546,196,196
14,165.2421386,421.796772,124,124
15,56.5,545.9800521,56.5,64.1317407
16,45.5,626.6557165,45.5,122.9705001
17,55,500.5465754,55,164.3003847
18,35,182.1362221,35,89.04000385
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,41,41,152.2455319,82.29951928
7,86,86,153.5568927,102.8185778
8,89.5,89.5,89.5,89.5
9,171.5,171.5,266.7622472,173.4115446
10,171.461648,170,181.1034866,170
11,210.6013484,203.5,219.425644,203.5
12,146.7285315,144.5,144.5633463,144.5
13,222.915039,242.5804564,206,206
14,173.6298761,366.6925676,143,143
15,104.5,462.5295537,104.5,110.486141
16,93.5,472.3488893,93.5,144.3385922
17,54.5,479.334283,54.5,159.0336181
18,27,342.2783819,27,142.9955417
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,41,41,152.1971401,82.4470352
7,72,72,72,72
8,80,80,80,80
9,157,157,343.0457002,161.0806757
10,68.5,68.5,68.5,68.5
11,110,110,110,110
12,146.7110434,144.5,144.5783776,144.5
13,206.4386938,240.333823,177.5,177.5
14,67,67,67,67
15,57,57,57,57
16,41,41,41,41
17,25.5,25.5,25.5,25.5
18,15,15,15,15
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38,38,313.5890074,141.1000031
7,58.5,58.5,534.7976216,178.407019
8,67,67,576.1634469,138.2990409
9,61.5,61.5,572.9098211,73.58631705
10,115.2710223,68.5,438.0917635,68.5
11,153.3769134,64.5,268.8776041,64.5
12,183.8053897,85,89.21096669,85
13,163.3316209,265.0043563,77,77
14,139.5369416,426.019771,95,95
15,79.5,516.6610429,79.5,87.56611337
16,57.5,594.9984087,57.5,130.3512646
17,41.5,563.2331866,41.5,170.4454547
18,24.5,399.235697,24.5,162.7054267
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,9.5,9.5,9.5,9.5
7,43.5,43.5,43.5,43.5
8,70,70,70,70
9,104,104,111.8423509,104.197343
10,206.0568152,185.5,350.7963936,185.5
11,193.8425646,119.5,292.3667551,119.5
12,233.7027254,159.5,163.2032642,159.5
13,226.4615215,276.0525372,184.5,184.5
14,208.2704841,271.5637354,198.5,198.5
15,149,194.7895429,149,149.8724477
16,46.5,46.5,46.5,46.5
17,26,26,26,26
18,19.5,19.5,19.5,19.5
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,35,35,343.4675967,151.1390401
7,47,47,590.7672867,185.1464456
8,53.5,53.5,626.7712262,135.1729969
9,65.5,65.5,565.7750375,78.76927333
10,152.4271628,116,413.5561976,116
11,221.6870616,198.5,252.9651118,198.5
12,195.5381498,100,105.4727062,100
13,167.9345022,269.0544177,82.5,82.5
14,154.8682858,391.6252801,118.5,118.5
15,71,549.5973049,71,80.32290077
16,49,613.3052725,49,125.9190565
17,41,552.4374699,41,167.6937902
18,26.5,361.5496626,26.5,150.1995116
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38.5,38.5,313.8525578,142.4518946
7,57.5,57.5,539.9689659,180.5401083
8,65.5,65.5,579.8469667,139.2976637
9,71.5,71.5,555.7677643,84.92051555
10,125.6925232,85,422.0764004,85
11,188.1487596,116,287.0232958,116
12,192.9808252,100,106.0170744,100
13,177.6758624,270.1577115,99.5,99.5
14,139.9993752,420.7000401,97,97
15,77,520.2954827,77,85.74601271
16,70,550.0453167,70,135.5149519
17,51.5,506.0957727,51.5,164.1549575
18,27.5,353.3016357,27.5,147.7875044
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38,38,320.642972,144.9584024
7,50,50,565.380463,181.8673771
8,54.5,54.5,617.7705129,135.8071771
9,62.5,62.5,563.5085972,76.89403219
10,116.8182308,73.5,436.7051142,73.5
11,157.6473196,73.5,274.5771783,73.5
12,214.2832261,129.5,135.6183277,129.5
13,217.9246862,255.0063467,186.5,186.5
14,151.9877872,390.3211228,115.5,115.5
15,133,415.7739751,133,138.5997771
16,74,535.526214,74,136.9992093
17,48,528.0442798,48,166.9440045
18,24.5,379.6129735,24.5,155.5677575
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,34,34,356.0596609,156.1251207
7,54.5,54.5,537.0614191,178.3158166
8,58.5,58.5,602.821182,137.4687828
9,74,74,539.3661739,87.76301823
10,143.2567114,105,429.0570466,105
11,218.4939701,173.5,281.7690558,173.5
12,242.4895181,226,227.3126111,226
13,224.7181662,274.8975501,182,182
14,161.1289259,413.0460251,122.5,122.5
15,69,534.4342122,69,78.16909766
16,63.5,580.0029233,63.5,133.94258
17,55.5,469.0884764,55.5,157.9096524
18,29.5,281.8138553,29.5,122.5650795
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,38,38,327.9213746,148.1283395
7,49.5,49.5,571.2542021,183.6794612
8,51,51,625.162828,134.6355716
9,67.5,67.5,561.4765244,82.4407798
10,105.1133729,59.5,449.0615519,59.5
11,160.7858966,79,276.9603847,79
12,179.3872859,82,90.47209384,82
13,154.8069592,256.6903194,67.5,67.5
14,128.9658409,424.3533132,83.5,83.5
15,88,529.870211,88,96.58151941
16,122,364.3075464,122,154.9834636
17,56.5,454.9395083,56.5,155.0420037
18,28.5,310.1578341,28.5,132.2859684
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,34,34,317.490043,141.8362352
7,49.5,49.5,571.3709976,183.9505274
8,73.5,73.5,569.5514433,145.9785193
9,82.5,82.5,528.994969,96.22690044
10,168.6349925,141,378.4807947,141
11,210.9932391,162.5,280.435869,162.5
12,220.2987638,153,159.3464933,153
13,223.6385769,275.2827844,179,179
14,148.0949335,426.4226346,105,105
15,86,497.3279206,86,93.80112453
16,50,607.7042972,50,125.6906157
17,50.5,504.4778349,50.5,162.5871356
18,28,309.6560864,28,131.6483686
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,39.5,39.5,85.37306593,56.96828238
7,76,76,384.5841935,155.6040323
8,148.5,148.5,305.4050711,171.4730998
9,152,152,383.3488654,159.1874454
10,161.0240487,131.5,386.2586442,131.5
11,172.6931671,99,278.8731895,99
12,217.5849727,144.5,151.9179139,144.5
13,194.3826846,276.6650209,122.5,122.5
14,117.6347818,432.4216887,68.5,68.5
15,71,535.0791338,71,79.50883611
16,51.5,618.3816508,51.5,128.1264495
17,39,564.4081123,39,168.4361858
18,27,372.8929191,27,154.0771292
19,1,47.25037683,1,24.76576932
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,34.5,34.5,34.5,34.5
7,77.5,77.5,363.9447949,151.4515121
8,113.5,113.5,403.4722236,156.0024491
9,91,91,546.2687503,105.2123011
10,109.2984029,65,448.0126575,65
11,146.1889021,57,275.2382015,57
12,191.8793801,100,109.9727939,100
13,163.6724986,259.372019,79,79
14,142.2730523,416.7045207,99,99
15,66.5,537.853073,66.5,74.7623218
16,51.5,618.1236009,51.5,127.7018026
17,61,438.8806291,61,153.838252
18,23,403.7940879,23,162.6222528
19,1,1,1,1
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,34.5,34.5,34.5,34.5
7,69,69,69,69
8,123.5,123.5,178.00599,131.4900999
9,124,124,455.9315479,134.3539736
10,145.7358499,113.5,392.1892492,113.5
11,194.8316081,137.5,277.9751935,137.5
12,201.9760609,112,122.3838356,112
13,168.7598609,262.0429739,85,85
14,142.3810956,404.7644654,100.5,100.5
15,88,494.4297042,88,94.72581677
16,71,572.800591,71,138.0683133
17,82.5,148.7103822,82.5,98.71388559
18,31.5,358.205197,31.5,151.0132213
19,1,45.50476886,1,23.78611306
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,32,32,343.1329468,150.6247671
7,70,70,424.3349785,161.486381
8,134.5,134.5,277.2785247,155.4120394
9,110,110,506.248045,122.2816093
10,204.8856817,191,310.7817059,191
11,226.5321716,195,272.2770096,195
12,218.8593074,156,163.6725949,156
13,196.5804153,277.7112846,122.5,122.5
14,137.366757,433.0271927,89.5,89.5
15,144.5,353.3097988,144.5,147.7145083
16,62,600.6390814,62,133.4702262
17,36.5,582.9274206,36.5,169.8082397
18,23.5,399.8361408,23.5,160.8056545
19,1,1,1,1
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,34.5,34.5,326.4244353,145.7731893
7,66.5,66.5,454.848747,166.6970266
8,135,135,248.185066,151.5470999
9,183.5,183.5,271.9483484,186.2085103
10,205.9751142,198,266.5010166,198
11,201.0553078,134,298.1830496,134
12,231.8452721,197,201.4766755,197
13,217.963473,280.7983449,159.5,159.5
14,182.2455364,232.3628357,174,174
15,164.5,259.5802157,164.5,165.8375446
16,47,47,47,47
17,81,275.2068927,81,128.1766172
18,11,11,11,11
19,1,45.54668582,1,23.70341031
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,40,40,86.83089195,57.84013526
7,91.5,91.5,186.855172,116.0724377
8,123.5,123.5,379.7753551,160.8602936
9,170.5,170.5,259.0520797,173.1633497
10,186.7865086,162,373.5540895,162
11,221.0202481,201,249.9187669,201
12,238.5074023,165.5,175.3282143,165.5
13,196.5310074,266.0362234,130.5,130.5
14,199.809291,270.3116161,188,188
15,104.5,468.6391294,104.5,109.0768271
16,99,498.0461988,99,151.0090519
17,75.5,95.80453708,75.5,80.40869654
18,37.5,52.19433252,37.5,42.82770532
19,1,1,1,1
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,37.5,37.5,310.309426,141.3305081
7,57,57,542.0702919,181.7841151
8,56,56,608.3794268,136.2194497
9,105,105,478.8241611,115.9745607
10,192.4591107,170.5,356.3643844,170.5
11,190.4813123,129.5,278.0360905,129.5
12,188.4479501,88.5,102.5401626,88.5
13,170.0589946,260.6570419,82,82
14,178.7625201,393.9576502,142,142
15,171,250.6701748,171,171.8683794
16,135,255.4011491,135,150.525847
17,54.5,54.5,54.5,54.5
18,19.5,19.5,19.5,19.5
19,1,1,1,1
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,35.5,35.5,282.6823365,129.4585953
7,62.5,62.5,423.8482645,155.2490843
8,135,135,278.2462371,155.7027409
9,107,107,489.2387664,117.8806905
10,198.8666334,178,352.8091352,178
11,230.2282111,205.5,265.4767903,205.5
12,221.5834939,150.5,160.8793956,150.5
13,212.3560257,265.9022417,159,159
14,187.840514,307.2550704,167,167
15,115,141.7557589,115,115.2424392
16,112,455.0637406,112,155.7176414
17,66.5,429.4303386,66.5,153.2628199
18,37.5,126.6509599,37.5,69.57939461
19,1,31.34518445,1,16.33262117
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,35.5,35.5,282.7868459,129.348302
7,44.5,44.5,558.7544749,176.133911
8,56.5,56.5,620.3466164,137.5151562
9,60,60,571.4079243,74.01342405
10,142.2182532,103,427.5753406,103
11,177.3729825,95,293.7312383,95
12,235.8678596,206,210.5168182,206
13,232.9047712,271.8897091,193,193
14,206.1305274,327.2602678,184.5,184.5
15,95.5,515.7641728,95.5,98.46491875
16,65.5,571.4105889,65.5,129.1338338
17,65.5,443.5228766,65.5,155.2949869
18,37.5,146.9196752,37.5,76.70468348
19,0.5,0.5,0.5,0.5
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,2,2,2,2
6,34.5,34.5,197.2896156,96.16098898
7,63,63,375.6996091,142.7808259
8,72,72,544.4728978,139.420892
9,133.5,133.5,471.5634926,142.3458093
10,198.1820741,177.5,346.2938241,177.5
11,186.2395249,132,262.0272711,132
12,218.8924573,163.5,172.1460616,163.5
13,232.8406973,274.4513049,189,189
14,154.2032383,412.1579905,107,107
15,141.5,461.0371059,141.5,143.0600887
16,83,496.0684897,83,134.2187579
17,54,510.7523817,54,161.7472661
18,35,262.227332,35,116.0408508
19,4.5,16.11880603,4.5,10.33021645
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,2,2,2,2
6,27,27,265.3300161,117.0683366
7,87.5,87.5,349.468588,154.0848669
8,82,82,536.3808372,146.3270615
9,92.5,92.5,507.4968913,102.7752574
10,143.4572392,103.5,424.5337299,103.5
11,186.0891023,104.5,298.6540799,104.5
12,195.8391453,97,112.8720795,97
13,243.0287259,296.4301161,185,185
14,157.0980292,330.6961442,124.5,124.5
15,122,447.1672254,122,122.8276305
16,106,460.0795719,106,149.2258789
17,61.5,394.6736159,61.5,139.5105542
18,56,105.7042175,56,73.63990052
19,4.5,7.183309935,4.5,5.841352457
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1.5,1.5,1.5,1.5
6,18,18,38.25572381,25.63486068
7,68,68,110.9500112,78.86966982
8,82,82,82,82
9,81,81,522.5348269,91.23640134
10,101.8543232,53,438.7883845,53
11,178.470076,90,298.7749924,90
12,199.6380699,101,117.2465189,101
13,172.363786,255.5015809,79,79
14,140.8456008,435.4688763,84,84
15,61,452.8901983,61,61.01781127
16,50,617.3811967,50,118.1048633
17,57.5,376.652549,57.5,131.6313898
18,30.5,316.9284425,30.5,131.6200101
19,3.5,76.90282403,3.5,40.0455866
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1.5,1.5,1.5,1.5
6,18,18,292.541311,121.1740299
7,49.5,49.5,462.3393299,153.4753206
8,67.5,67.5,526.0688901,131.191897
9,80,80,525.4813916,89.55047978
10,155.1488263,145,223.6491328,145
11,251.9367993,242.5,264.5628072,242.5
12,216.5382002,198.5,201.538522,198.5
13,179.5052474,261.2017441,84.5,84.5
14,157.7134115,415.7287372,106.5,106.5
15,165.099804,203.1647714,165,165
16,97.5,191.1620666,97.5,108.5390039
17,39.5,553.368327,39.5,157.8417763
18,44.5,308.0713103,44.5,137.03281
19,4,8.479563029,4,6.220801305
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1.5,1.5,1.5,1.5
6,27,27,180.9551314,84.66530413
7,74.5,74.5,130.0708532,88.42064272
8,126.5,126.5,275.4757433,146.9607934
9,134.5,134.5,211.9679929,136.0126013
10,126,126,126,126
11,193.5368106,102.5,313.1728331,102.5
12,247.5448412,169.5,182.9082492,169.5
13,276.3009057,311.7712654,233.5,233.5
14,251.9994106,379.1832072,226,226
15,219.1359565,335.5273015,218.5,218.5
16,81,81,81,81
17,68.5,123.3623705,68.5,81.01992993
18,36.5,198.8083437,36.5,93.1465703
19,4.5,6.293408616,4.5,5.385130982
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,2,2,2,2
6,37.5,37.5,162.0424099,83.97749653
7,40.5,40.5,547.3689291,166.7219972
8,67,67,567.1178214,134.8430242
9,120,120,485.1545842,126.3703349
10,160.5255242,129.5,360.1014514,129.5
11,195.316943,135.5,272.395302,135.5
12,217.7517845,125.5,141.6221946,125.5
13,205.8562778,276.280359,117.5,117.5
14,167.186775,402.9463385,117.5,117.5
15,80.1371013,508.9807126,76.5,76.5
16,44.5,662.6844304,44.5,114.4388602
17,31,641.0024995,31,168.865562
18,19.5,484.6297728,19.5,180.8245453
19,4,89.26539512,4,45.88497361
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1.5,1.5,1.5,1.5
6,21.5,21.5,316.0093791,130.9651352
7,45.5,45.5,400.1926802,133.2566171
8,67,67,583.1146706,136.0698135
9,71,71,534.4657444,78.04466332
10,154.2858384,111,425.4936694,111
11,166.9435528,66,294.2703883,66
12,200.6606097,93.5,112.5029852,93.5
13,159.688564,239.7750085,55,55
14,132.775612,428.3224647,68.5,68.5
15,53.31196014,593.9851053,47,47
16,40,676.5232238,40,110.3927993
17,30.5,662.1166227,30.5,171.7951051
18,19.5,494.2238983,19.5,183.0758299
19,4,92.94061444,4,47.4756573
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1.5,1.5,1.5,1.5
6,24.5,24.5,295.2196361,124.6826802
7,59,59,297.1904837,117.5191658
8,80,80,493.5428779,134.5302805
9,84.5,84.5,429.9242912,88.91793058
10,146.7062374,96.5,452.6783725,96.5
11,201.3328731,121.5,299.7420208,121.5
12,194.3207663,81.5,101.7524516,81.5
13,179.6707267,258.5613528,72,72
14,137.1379956,442.7172902,68.5,68.5
15,69.67406174,579.7875809,62,62
16,52.5,646.7297915,52.5,116.6310017
17,39.5,609.4653761,39.5,165.6305895
18,25,412.2976821,25,157.5356176
19,4,48.96409592,4,25.86635831
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,2,2,2,2
6,29.5,29.5,170.9834247,81.60967306
7,77,77,136.3828146,91.47887296
8,76.5,76.5,560.4989347,139.3033864
9,142.5,142.5,466.9386457,145.8146498
10,157.7284844,107,458.0511973,107
11,198.6173823,113.5,300.9872507,113.5
12,214.0708427,111.5,130.096201,111.5
13,218.7287019,277.7122704,134.5,134.5
14,198.4105463,398.3126965,152,152
15,101.1289827,511.4976973,93.5,93.5
16,183.5,287.5789205,183.5,194.4426656
17,82.5,233.2930977,82.5,115.4911109
18,34,151.4912634,34,73.9172477
