Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,55.50416667,41.0875,79.58,40.43875
8,93.22777778,78.715,160.89,72.80416667
9,120.6675,123.2625,269.88,96.339375
10,147.6266667,171.27,311.4,113.0266667
11,164.8305556,203.275,278.53,136.2375
12,173,243.93,264.69,137.535
13,151.375,272.475,201.1125,131.1916667
14,143.0133333,359.84,179.92,116.4866667
15,121.965,285.45,137.535,97.3125
16,90.34444444,178.19,84.77,73.525
17,50.74666667,89.095,39.3575,38.06
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,41.45574074,37.8875,73.61,35.39173611
8,77.77962963,70.00166667,138.56,64.34861111
9,110.415,117.9925,233.82,75.504375
10,129.5792593,132.7866667,262.6866667,87.56222222
11,150.1467593,191.2416667,270.2641667,102.0857639
12,147.22,229.49,212.17,109.3325
13,131.9046296,232.3766667,171.3958333,113.6625
14,129.5792593,314.6466667,142.89,92.37333333
15,114.745,231.655,97.425,83.623125
16,73.77037037,132.7866667,77.94,54.72638889
17,41.89675926,79.38333333,35.36166667,30.43027778
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,10.74027778,8.325,17.575,7.716041667
8,20.76111111,16.835,34.04,15.87916667
9,26.64,29.415,55.5,22.269375
10,30.58666667,37,78.44,22.69333333
11,39.20972222,43.0125,68.635,29.67708333
12,39.22,53.28,51.06,27.75
13,38.85,62.16,49.95,25.090625
14,35.52,67.34,35.52,26.64
15,29.415,59.94,29.6925,21.853125
16,21.37777778,34.78,18.315,14.3375
17,11.75777778,19.055,8.7875,7.716041667
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,54.95722222,47.16916667,95.22,44.04659722
8,98.94259259,82.87666667,167.5166667,69.06388889
9,133.5725,138.8625,240.695,103.155
10,163.0103704,171.0433333,352.6666667,109.3266667
11,180.0069444,200.5791667,339.4416667,136.2909722
12,181.6233333,251.275,285.66,144.1525
13,159.4347222,327.0983333,235.8458333,132.4336806
14,163.0103704,349.14,190.44,128.1355556
15,129.605,280.37,130.9275,92.244375
16,95.02407407,163.99,95.22,80.08472222
17,49.56925926,89.93,43.20166667,37.17694444
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,52.34166667,45.68,97.07,47.1075
8,113.1425926,95.16666667,209.3666667,78.5125
9,152.7425,139.895,299.775,117.76875
10,162.4177778,177.01,388.28,128.1577778
11,179.4949074,214.125,326.4216667,137.396875
12,186.5266667,305.485,291.21,149.8875
13,199.85,349.7375,237.9166667,145.7239583
14,174.2607407,392.0866667,196.0433333,124.3511111
15,147.0325,294.065,155.5975,113.48625
16,113.1425926,199.85,100.8766667,80.89166667
17,56.41268519,90.40833333,49.48666667,46.67131944
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,49.53972222,47.50583333,86.295,43.1475
8,101.6944444,88.91,165.6166667,73.36527778
9,121.5975,121.5975,271.96,95.120625
10,162.7111111,165.6166667,362.6133333,120.8711111
11,162.7111111,200.4833333,298.9816667,127.1180556
12,160.3866667,245.81,237.965,133.365
13,183.05,286.7783333,198.3041667,132.2027778
14,164.2607407,380.0466667,177.82,112.7355556
15,139.9025,240.58,135.98,90.2175
16,94.91481481,174.3333333,85.42333333,67.55416667
17,50.60509259,92.39666667,43.1475,40.75041667
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,45.74268519,37.81166667,72.53666667,38.1975
8,84.02592593,79.48166667,160.5066667,67.52083333
9,120.38,121.5375,219.925,95.49375
10,127.5822222,166.68,330.2733333,110.0911111
11,136.5421296,177.4833333,286.2883333,111.409375
12,149.7033333,254.65,210.665,116.9075
13,148.5458333,251.1775,189.0583333,117.0361111
14,148.16,277.8,154.3333333,94.65777778
15,122.695,212.98,105.3325,85.07625
16,90.02777778,148.16,71.765,68.16388889
17,49.98685185,82.56833333,37.04,34.66069444
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,4.660740741,3.85,7.113333333,3.663611111
8,8.392592593,7.186666667,14.52,6.722222222
9,11.11,10.23,20.46,8.58
10,13.16740741,15.84,27.57333333,9.582222222
11,14.97222222,16.68333333,23.61333333,10.80138889
12,13.93333333,20.24,20.9,11.33
13,14.40185185,23.61333333,16.68333333,11.44305556
14,13.42814815,27.28,15.69333333,8.8
15,10.67,23.54,11.44,7.92
16,8.8,14.96,7.846666667,6.6
17,4.436666667,7.626666667,3.703333333,3.663611111
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,81.40916667,61.005,123.255,60.48625
8,134.1833333,130.725,249,100.6375
9,184.8825,171.81,362.295,137.26125
10,199.2,231.57,473.1,177.62
11,246.925,298.8,479.325,172.484375
12,249,392.175,388.44,184.8825
13,256.6083333,435.75,323.7,181.5625
14,241.2533333,517.92,229.08,154.38
15,203.5575,354.825,169.9425,133.059375
16,138.3333333,271.41,122.01,107.9
17,81.40916667,114.54,63.495,62.76875
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,90.46074074,69.74333333,132.37,61.32194444
8,159.7296296,145.18,310.2866667,119.7972222
9,217.77,198.555,418.46,153.72
10,263.1585185,270.4333333,535.1733333,184.0844444
11,273.9916667,345.1583333,508.13,195.1152778
12,307.44,444.08,431.27,194.285
13,268.4564815,518.0933333,366.5083333,220.0236111
14,273.28,546.56,284.6666667,184.0844444
15,198.555,397.11,202.825,147.315
16,159.7296296,296.0533333,143.7566667,123.3555556
17,82.63240741,133.7933333,71.87833333,70.455
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,5.092592593,3.916666667,7.833333333,3.78125
8,9.351851852,7.916666667,15.83333333,7.013888889
9,12.375,12.25,23,9.09375
10,15.25925926,16.83333333,33.66666667,11.88888889
11,16.85185185,21.66666667,26.54166667,11.66666667
12,17.33333333,23.25,27,11.625
13,17.5,27.41666667,22.29166667,13.00347222
14,14.37037037,36,15.5,11.88888889
15,12.25,24.75,11.5,9.5625
16,8.796296296,17.16666667,8.833333333,7.083333333
17,4.583333333,9.083333333,4.5,3.934027778
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,84.13574074,66.83333333,129.6566667,63.71444444
8,163.3703704,120.3,288.72,109.1611111
9,214.535,186.465,417.04,138.345
10,230.5007407,291.3933333,550.7066667,188.9155556
11,257.3083333,330.825,467.8333333,204.6770833
12,278.0266667,376.94,396.99,202.505
13,262.5064815,509.9383333,357.5583333,181.2854167
14,232.877037,491.8933333,243.2733333,162.1822222
15,188.47,421.05,206.515,159.3975
16,142.5777778,248.62,145.6966667,119.1861111
17,89.03685185,120.3,65.49666667,63.10180556
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,53.05361111,41.6175,90.395,43.89229167
8,105.4111111,91.29,187.95,72.34583333
9,124.8525,127.5375,260.445,96.66
10,157.52,166.47,332.94,113.3666667
11,163.5861111,237.175,316.3825,122.6895833
12,177.21,287.295,273.87,135.5925
13,170.5472222,294.455,230.4625,120.0791667
14,168.6577778,325.78,187.95,116.9466667
15,139.62,273.87,124.8525,101.694375
16,90.49444444,170.05,87.71,71.6
17,56.33527778,98.45,43.4075,43.89229167
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,22.66814815,16.12,35.01333333,15.73
8,35.05185185,32.58666667,73.49333333,29.17777778
9,56.16,56.16,95.68,40.56
10,56.08296296,67.94666667,137.28,50.38222222
11,68.75555556,81.46666667,121.3333333,50.55555556
12,65.17333333,100.88,112.32,57.2
13,71.45185185,110.4133333,93.6,50.05
14,65.9437037,130.3466667,64.48,49.92
15,49.92,94.64,52,42.9
16,41.21481481,67.94666667,38.13333333,30.62222222
17,22.66814815,35.70666667,16.98666667,17.16
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,37.8562963,30.97333333,62.56,25.58111111
8,63.37777778,66.85333333,116.5333333,47.02222222
9,88.32,96.6,174.8,64.86
10,104.6755556,122.6666667,257.6,78.50666667
11,127.6074074,168.6666667,227.5466667,82.28888889
12,117.76,200.56,196.88,85.56
13,118.0666667,208.2266667,161,81.39444444
14,104.6755556,257.6,132.48,74.41777778
15,93.84,189.52,98.44,67.62
16,74.28148148,115.3066667,56.42666667,47.53333333
17,38.23111111,56.42666667,29.13333333,26.42444444
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,19.6625,16.0875,34.775,15.49166667
8,36.11111111,32.825,68.9,27.625
9,46.3125,46.8,99.45,33.271875
10,57.2,70.2,123.5,42.9
11,65.72222222,88.5625,118.3,48.81770833
12,63.7,96.525,100.425,47.2875
13,66.98611111,102.375,85.3125,49.765625
14,55.46666667,117,63.05,44.2
15,51.675,104.325,45.825,33.6375
16,33.22222222,71.5,33.475,25.1875
17,20.65555556,35.425,16.575,14.15104167
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,82.36555556,73.25,146.5,62.445625
8,175.8,161.15,266.63,109.875
9,199.9725,230.7375,470.265,149.979375
10,234.4,295.93,568.42,175.8
11,256.375,344.275,481.985,205.1
12,295.93,417.525,417.525,206.565
13,307.65,487.1125,369.9125,211.509375
14,252.6311111,574.28,263.7,183.6133333
15,226.3425,461.475,206.565,154.92375
16,175.8,269.56,155.29,131.85
17,83.26083333,156.755,68.1225,61.10270833
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,62.0125,52.7875,95.325,43.22083333
8,116.1666667,97.375,211.15,79.4375
9,164.5125,147.6,304.425,116.465625
10,196.8,221.4,438.7,142.1333333
11,181.3680556,240.875,362.3375,164.4270833
12,215.25,289.05,298.275,167.5875
13,199.3055556,383.8625,274.1875,158.4479167
14,187.6888889,422.3,198.85,125.7333333
15,167.5875,279.825,146.0625,117.61875
16,124.1388889,192.7,97.375,91.39583333
17,60.75972222,100.45,49.7125,42.75104167
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,78.49009259,69.94166667,129.71,62.9475
8,142.7092593,127.1666667,249.2466667,96.43472222
9,173.5825,196.4725,408.205,128.75625
10,212.5096296,246.7033333,488.32,181.4244444
11,234.9050926,305.2,445.0833333,202.1420139
12,244.16,392.945,347.165,188.8425
13,269.5226852,418.3783333,308.3791667,191.0149306
14,228.3348148,518.84,259.42,176.3377778
15,183.12,370.055,186.935,143.0625
16,142.7092593,272.1366667,124.6233333,104.9125
17,83.15287037,138.6116667,60.40416667,61.19895833
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,77.97574074,58.745,128.86,63.11402778
8,143.1777778,133.9133333,242.56,97.90833333
9,170.55,208.45,348.68,139.2825
10,231.3303704,265.3,515.44,166.76
11,260.387037,312.675,473.1183333,167.6548611
12,262.7733333,348.68,371.42,187.605
13,230.9092593,437.745,337.9416667,167.6548611
14,211.117037,555.8666667,250.14,165.0755556
15,204.66,401.74,176.235,144.9675
16,131.9481481,267.8266667,127.5966667,111.5944444
17,70.25537037,137.7033333,60.00833333,61.95597222
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,10.49074074,8.411666667,17.33833333,7.395972222
8,18.12037037,16.13666667,35.02,13.59027778
9,27.295,27.81,54.075,18.733125
10,33.26518519,33.30333333,66.60666667,23.34666667
11,34.38101852,42.05833333,63.68833333,26.78715278
12,32.96,48.41,50.47,26.78
13,34.38101852,56.47833333,42.05833333,27.0375
14,33.26518519,70.04,36.39333333,24.49111111
15,24.205,46.865,26.265,18.92625
16,19.83703704,32.96,16.995,15.16388889
17,9.651481481,16.82333333,7.9825,7.946736111
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,33.63962963,29.31833333,55.04666667,28.52055556
8,73.12962963,59.83333333,123.2566667,51.35694444
9,83.4675,87.0575,174.115,70.678125
10,104.242963,116.0766667,241.7266667,74.99111111
11,105.8717593,142.1041667,188.475,89.87465278
12,118.47,183.09,181.295,81.6725
13,123.3231481,221.9816667,134.625,86.384375
14,112.7525926,234.5466667,128.0433333,82.96888889
15,92.4425,193.86,95.135,68.65875
16,60.49814815,118.47,62.22666667,49.86111111
17,37.29611111,58.03833333,32.01083333,26.05243056
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,74.75925926,61.77833333,116.2166667,52.14458333
8,141.362963,121.11,249.56,95.82777778
9,183.5,189.005,385.35,141.75375
10,213.1318519,254.4533333,499.12,163.1111111
11,245.0064815,293.6,389.6316667,165.9145833
12,266.6866667,396.36,392.69,174.325
13,254.5212963,453.8566667,308.8916667,171.2666667
14,200.082963,538.2666667,269.1333333,174.5288889
15,181.665,385.35,198.18,139.00125
16,126.4111111,269.1333333,123.5566667,107.0416667
17,76.25444444,111.3233333,60.555,50.4625
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,93.49592593,68.55833333,157.3233333,64.16819444
8,171.5962963,138.56,271.3466667,114.2638889
9,225.16,238.15,433,149.385
10,266.8562963,311.76,611.9733333,173.2
11,269.4222222,382.4833333,525.3733333,231.5347222
12,311.76,458.98,450.32,212.17
13,255.3898148,530.425,357.225,225.2201389
14,238.6311111,617.7466667,297.3266667,207.84
15,225.16,428.67,216.5,149.385
16,152.3518519,291.5533333,135.6733333,116.6694444
17,90.84981481,147.22,77.94,65.49125
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,88.97777778,76.59166667,154.7,74.37986111
8,180.3148148,141.05,312.4333333,136.5
9,216.125,232.05,500.5,175.74375
10,280.4148148,291.2,667.3333333,216.3777778
11,283.1111111,364,477.75,221.1805556
12,324.5666667,482.3,423.15,216.125
13,274.2638889,504.2916667,356.4166667,205.6979167
14,272.3259259,655.2,324.5666667,206.2666667
15,218.4,491.4,213.85,155.26875
16,158.4074074,321.5333333,157.7333333,121.3333333
17,87.12407407,156.2166667,75.83333333,73.68472222
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,7.921018519,6.865833333,12.96166667,5.940763889
8,13.68888889,12.06333333,25.66666667,10.48055556
9,20.79,18.095,35.035,13.138125
10,21.90222222,24.12666667,50.30666667,18.48
11,26.20138889,32.725,48.06083333,20.2125
12,23.35666667,40.04,35.805,18.865
13,24.45462963,42.67083333,29.19583333,17.59236111
14,23.72740741,55.95333333,27.72,15.4
15,19.4425,36.19,19.25,14.581875
16,13.26111111,23.61333333,12.83333333,9.731944444
17,8.391574074,13.86,5.775,6.234861111
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,57.64814815,46.22333333,102.8233333,41.07430556
8,100.6222222,84.9,173.5733333,80.96944444
9,145.745,133.01,297.15,98.69625
10,162.6725926,194.3266667,399.9733333,124.52
11,194.4314815,233.475,340.0716667,147.1993056
12,190.5533333,285.83,308.47,128.765
13,165.0833333,300.4516667,226.4,138.9451389
14,171.0577778,392.4266667,169.8,134.5822222
15,134.425,308.47,137.255,113.55375
16,109.0074074,169.8,94.33333333,77.03888889
17,63.41296296,89.61666667,46.22333333,40.20958333
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,50.80574074,39.4475,78.04666667,39.27076389
8,97.08703704,89.92333333,154.3966667,64.33194444
9,125.9775,133.6125,239.23,97.34625
10,138.7496296,183.24,363.0866667,123.2911111
11,161.6546296,195.1166667,314.7316667,122.478125
12,164.5766667,251.955,264.68,133.6125
13,163.3041667,282.0708333,197.2375,112.5809028
14,164.3881481,369.8733333,154.3966667,115.3733333
15,138.7025,259.59,138.7025,88.756875
16,98.02962963,181.5433333,78.04666667,66.45277778
17,56.50842593,80.59166667,43.265,41.9925
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,50.26388889,37.6,84.6,38.05694444
8,90.51851852,82.25,142.5666667,69.19444444
9,116.325,122.2,242.05,86.3625
10,146.2222222,167.6333333,344.6666667,94
11,164.5,207.5833333,279.65,119.9479167
12,151.9666667,230.3,213.85,128.075
13,161.4537037,274.1666667,199.75,121.0902778
14,129.5111111,316.4666667,162.9333333,106.5333333
15,129.25,223.25,122.2,93.4125
16,85.2962963,170.7666667,76.76666667,60.70833333
17,44.51944444,76.76666667,43.08333333,38.775
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,3.892777778,3.15,7.14,2.951666667
8,7.155555556,7.49,12.74,5.6
9,10.08,11.445,22.89,8.3475
10,12.32,12.88,30.52,8.773333333
11,14.01944444,18.55,24.5,11.025
12,15.26,20.37,21.84,9.66
13,13.475,25.235,16.625,9.902083333
14,13.06666667,26.32,15.12,8.68
15,9.87,21.42,9.975,8.42625
16,7.544444444,13.02,7.21,5.775
17,4.363333333,6.44,3.185,3.08
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,36.30305556,28.6125,52.32,24.22979167
8,55.71111111,57.77,116.63,42.69166667
9,80.9325,79.2975,156.96,55.794375
10,98.82666667,118.81,202.74,76.3
11,111.2708333,137.6125,204.1025,77.88958333
12,111.18,148.785,152.055,83.385
13,113.3902778,188.8425,148.5125,79.47916667
14,94.95111111,231.08,117.72,78.48
15,84.2025,153.69,78.48,61.925625
16,55.10555556,104.64,57.77,43.14583333
17,34.30472222,52.32,25.3425,24.22979167
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,41.94666667,37.44,76.26666667,30.82444444
8,78.57777778,69.33333333,130.3466667,57.77777778
9,95.68,110.24,203.84,80.34
10,130.6548148,131.7333333,302.2933333,101.6888889
11,134.8148148,157.7333333,249.9466667,105.1555556
12,130.3466667,220.48,199.68,98.8
13,124.0296296,247.52,182,105.1555556
14,118.3288889,266.24,126.1866667,86.89777778
15,98.8,195.52,94.64,76.44
16,69.33333333,138.6666667,62.4,56.62222222
17,38.98074074,64.48,36.05333333,28.91777778
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,58.27555556,53.14333333,97.34666667,48.71472222
8,112.5777778,95.36,190.72,88.57222222
9,149,138.57,303.96,103.9275
10,160.6992593,188.7333333,421.1733333,124.4977778
11,206.6685185,225.9833333,337.2366667,130.375
12,206.6133333,303.96,315.88,157.94
13,208.6,340.7133333,240.8833333,147.7583333
14,176.5925926,373.4933333,196.68,129.7955556
15,160.92,274.16,156.45,116.22
16,119.2,200.6533333,103.3066667,76.15555556
17,64.95296296,90.39333333,50.66,41.88555556
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,29.23555556,26.26,48.88,24.07166667
8,57.2,52.52,106.08,43.76666667
9,85.02,78.78,143.52,63.18
10,97.06666667,100.88,205.92,70.02666667
11,99.08888889,133.9,200.2,69.00833333
12,112.32,171.6,166.92,77.22
13,104.1444444,180.18,126.1,70.525
14,86.89777778,208,99.84,65.17333333
15,79.56,149.76,83.46,53.82
16,54.88888889,101.92,48.88,46.36666667
17,31.77777778,47.32,24.44,24.78666667
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,104.1842593,82.025,170.4833333,70.02951389
8,193,151.1833333,295.9333333,140.7291667
9,265.375,253.3125,492.15,166.4625
10,288.7851852,302.3666667,649.7666667,210.1555556
11,290.8402778,406.1041667,596.6916667,243.9305556
12,299.15,525.925,525.925,234.0125
13,344.0046296,529.1416667,394.0416667,250.9670139
14,263.0518519,630.4666667,289.5,201.5777778
15,234.0125,516.275,248.4875,166.4625
16,189.4259259,337.75,154.4,124.6458333
17,103.2013889,175.3083333,75.59166667,71.50381944
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,24.24888889,19.63333333,37.2,17.61833333
8,49.14074074,37.61333333,81.84,35.82222222
9,64.48,59.52,115.32,46.035
10,71.27703704,81.84,158.72,55.11111111
11,87.6037037,93,137.4333333,64.49722222
12,82.66666667,131.44,114.08,68.2
13,72.33333333,153.3466667,98.16666667,62.68888889
14,77.89037037,173.6,90.10666667,51.80444444
15,66.34,126.48,58.28,43.71
16,42.25185185,89.28,40.09333333,33.41111111
17,23.23851852,43.81333333,20.87333333,17.80777778
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,95.50138889,80.37,150.3216667,63.44020833
8,181.9074074,148.8333333,294.69,112.8652778
9,232.18,238.8775,450.965,157.39125
10,275.1762963,279.8066667,577.4733333,188.5222222
11,292.2921296,383.2458333,526.1258333,201.8552083
12,282.7833333,419.71,446.5,243.3425
13,298.0800926,557.3808333,342.3166667,195.34375
14,267.2385185,565.5666667,288.7366667,208.3666667
15,205.39,482.22,218.785,170.78625
16,150.487037,270.8766667,153.2983333,112.8652778
17,93.68231481,142.88,71.44,74.35465278
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
